id,name,birth_year,birth_city,profession,bio_text
6327,Жанталай Олександр Федорович,1944.0,с. Панчеве Новомиргород. р-ну Кіровогр. обл.,живописець і графік,"(09. 07. 1944, с. Панчеве Новомиргород. р-ну Кіровогр. обл.) – живописець і графік. Член НСХУ (1995). Закін. Укр. полігр. інститут у Львові (1992; викл. В. Гурмак, А. Попов). Працював 1966–75 оформлювачем; 1975–92..."
6330,Жариков Микола Леонідович,1931.0,"м. Слов’янськ, нині Донец. обл.",архітектор,"(07. 11. 1931, м. Слов’янськ, нині Донец. обл.) – архітектор. Нар. арх. України (1999). Дійсний член Укр. академії архітектури (2001). Державна премія України у галузі архітектури (1991). Державні нагороди...."
6332,Жарко Олександр Анатолійович,1968.0,м. Біла Церква Київ. обл.,живописець і графік,"(19. 09. 1968, м. Біла Церква Київ. обл.) – живописець і графік. Брат Тетяни, чоловік Наталії Жарко. Заслужений художник України (1998). Член НСХУ (1994). Закін. Укр. АМ (Київ, 1994; майстерня А. Чебикіна)...."
6334,Жарков Олександр Іванович,1945.0,"с. Красноярівка Примор. краю, РФ",художник декоративно-ужиткового мистецтва,"(29. 03. 1945, с. Красноярівка Примор. краю, РФ) – художник декоративно-ужиткового мистецтва. Член НСХУ (1977). Освіта середня. Учасник та дипломант всеукр., всесоюз. та міжнар. мистецьких виставок від..."
6336,Жаров Павло Миколайович,1974.0,"м. Хабаровськ, РФ",живописець,"(04. 09. 1974, м. Хабаровськ, РФ) – живописець. Навч. у Хабаров. пед. університеті (1991–93), закін. Харків. худож.-пром. інститут (1999; викл. В. Лозовий). На творчій роботі. Учасник мистецьких виставок від..."
6344,Жданов Віктор Петрович,1965.0,с. Киселівка Білозер. р-ну Херсон. обл.,актор,"(03. 03. 1965, с. Киселівка Білозер. р-ну Херсон. обл.) – актор. Народний артист України (2025). Закін. Херсон. культ.-осв. училище (1986; курс О. Каганової), навч. у Київ. університеті театру, кіно і..."
6345,Жданов Іван Тарасович,1928.0,"с. Великий Ломовець, нині Липец. обл., РФ",графік,"(15. 07. 1928, с. Великий Ломовець, нині Липец. обл., РФ – ?) – графік. Закін. Ворошиловгр. художнє училище (нині Луганськ, 1949), Моск. політех. інститут (1967; викл. Г. Горощенко). Створював пейзажі,..."
6348,Жданов Микола Пилипович,1922.0,"с. Лопуховка, нині Саратов. обл., РФ",художник театру,"(03. 02. 1922, с. Лопуховка, нині Саратов. обл., РФ – ?) – художник театру. Закін. Харків. худож. інститут (1952; викл. О. Кокель, Б. Косарев). Працював 1952–62 у Донец. укр. муз.-драм. театрі, де оформив..."
6349,Жданов Михайло Юрійович,1947.0,"м. Сухумі, Абхазія, Грузія",художник декоративно-ужиткового мистецтва,"(03. 08. 1947, м. Сухумі, Абхазія, Грузія) – художник декоративно-ужиткового мистецтва. Член Спілки дизайнерів України (1991), НСХУ (1992). Закін. Харків. худож.-пром. інститут (1971; викл. С. Бесєдін, М...."
6350,Жданов Олександр Васильович,1919.0,Харків,диригент,"(26. 03. 1919, Харків) – диригент. Заслужений діяч мистецтв УРСР (1967). Закін. Моск. консерваторію (1946; кл. Ю. Тимофєєва). 1949–50 – диригент, 1950–56 – нач. оркестру Прикарп. військ. округу (Львів); 1956–60 –..."
6355,Жегунов Олександр Михайлович,1951.0,Житомир,живописець,"(14. 04. 1951, Житомир) – живописець. Член НСХУ (1983). Закін. Іванов. художнє училище (РФ, 1972; викл. М. Калашников). Працював 1973–98 у майстернях Худож. фонду Житомира. На творчій роботі. Учасник всеукр...."
6357,Жежер-Сизько Наталія Анатоліївна,1974.0,"м. Дніпродзержинськ, нині Кам’янське Дніпропетровської обл.",живописець,"(23. 01. 1974, м. Дніпродзержинськ, нині Кам’янське Дніпропетровської обл.) – живописець. Дочка А. Жежера. Закінчила Дніпропетровське художнє училище (1994; викладачі Л. Антонюк, К. Беркута, Г...."
6359,Жежерін Вадим Борисович,1946.0,Київ,архітектор,"(05. 11. 1946, Київ) – архітектор. Син Б. Жежеріна і Л. Гусєвої. Нар. арх. України (2004). Член НСАУ (1977; від 1989 – голова Київ. організації). Дійсний член Укр. академії архітектури (1995). Державна премія..."
6363,Железняк Артур Юрійович,1971.0,Харків,композитор,"(16. 02. 1971, Харків) – композитор, продюсер. Закін. Київський університет культури і мистецтв (1996). З 12 р. пише музику. 1983–89 – музикант кількох рок-гуртів у Києві. Від 1992 як продюсер та автор..."
6364,Железняк Олександр Володимирович,1965.0,Івано-Франківськ,скульптор,"(09. 05. 1965, Івано-Франківськ) – скульптор. Член НСХУ (1993). Закін. Одес. художнє училище (1985; викл. В. Патров). На творчій роботі. Основні галузі – монум. і станк. скульптура, художня кераміка...."
6365,Железняк Олена Львівна,1968.0,Київ,графік,"(23. 02. 1968, Київ) – графік. Член НСХУ (2008). Закін. Нац. тех. університет України «Київ. політех. інститут» (1996; викл. О. Нечипоренко). Основна галузь – книжк. графіка. На творчій роботі. Учасниця..."
6366,Железняк Світлана Миколаївна,1967.0,Львів,графік і живописець,"(31. 12. 1967, Львів) – графік і живописець. Член НСХУ (1993). Закін. Укр. АМ (Київ, 1993; майстерня Г. Галинської). Працювала 1993–99 викл. Держ. худож. серед. школи ім. Т. Шевченка (Київ); від 1999 – худож. ред.,..."
