id,name,birth_year,birth_city,profession,bio_text
8390,Клименко Наталія Андріївна,1953.0,м. Теребовля Тернопільської обл.,хоровий диригент,"(14. 10. 1953, м. Теребовля Тернопільської обл.) – хоровий диригент, педагог. Дружина О. Клименка. Заслужений артист України (2006). Закінчила Київське музичне училище імені Р. Ґлієра (1974; викладач Л...."
8391,Клименко Наталія Леонідівна,1953.0,Київ,архітектор,"(06. 07. 1953, Київ) – архітектор. Державна премія України у галузі архітектури (1992). Закін. Київський художній інститут (1976). Працювала 1976–2000 у Київ. зонал. НДІ експерим. проектування: від 1999 – гол...."
8392,Клименко Наталія Михайлівна,1955.0,с. Левків Житомир. р-ну Житомир. обл.,поетеса,"(06. 02. 1955, с. Левків Житомир. р-ну Житомир. обл.) – поетеса, музеєзнавець. Дочка Михайла, сестра Віталія та Петра Клименків. Член НСПУ (1992). Закін. Київський університет (1977). Відтоді працювала у..."
8393,Клименко Ніна Михайлівна,1940.0,м. Новомосковськ Дніпроп. обл.,мистецтвознавець,"(18. 12. 1940, м. Новомосковськ Дніпроп. обл.) – мистецтвознавець. Дружина Віктора, мати Ганни та Ксенії Клименків. Член НСХУ (1992). Закін. Київський художній інститут (1966). Працювала 1958–59 на Дніпроп...."
8396,Клименко Олександр Віталійович,1976.0,Київ,живописець,"(05. 07. 1976, Київ) – живописець, мистецтвознавець. Син О. Клименко, онук О. Семенка. Член НСХУ (2008). Закін. Академію образотвор. мистецтва і архітектури (Київ, 1998; викл. П. Білецький, Л. Лисенко, Л...."
8397,Клименко Олександр Іванович,1963.0,Луганськ,живописець,"(26. 07. 1963, Луганськ) – живописець. Закін. Київський художній інститут (1989; викл. М. Стороженко, В. Чеканюк). На творчій роботі. Співзасн. мист. групи «Париз. комуна» (Київ, 1990-і рр.). Від 2008 –..."
8398,Клименко Олександр Іванович,1970.0,м. Коростишів Житомир. обл.,прозаїк,"(26. 04. 1970, м. Коростишів Житомир. обл.) – прозаїк, музикант. Міжнар. літ. премії ім. М. Гоголя (2009) та ім. Г. Сковороди (2011). Член НСПУ (2011). Закін. Житомир. муз. училище (1989; кл. баяна О. Кротоуса), Київ...."
8399,Клименко Олександр Петрович,1953.0,м. Біла Церква Київ. обл.,піаніст,"(05. 10. 1953, м. Біла Церква Київ. обл.) – піаніст. Чоловік Н. Клименко. Заслужений діяч мистецтв України (2006). Закін. Київську консерваторію (1979; викл. О. Александров). Відтоді викладає у Житомир. муз...."
8400,Клименко Олена Олександрівна,1954.0,Запоріжжя,мистецтвознавець,"(23. 09. 1954, Запоріжжя) – мистецтвознавець. Дочка Олександра, сестра Ганни Семенків, мати О. Клименка. Канд. мистецтвознавства (1995). Член НСХУ (1995). Закін. Київський художній інститут (1977; викл. П...."
8403,Клименко Раїса Григорівна,1941.0,"м. Сталіно, нині Донецьк",мистецтвознавець,"(09. 09. 1941, м. Сталіно, нині Донецьк) – мистецтвознавець. Член НСХУ (1988). Закін. Інститут живопису, скульптури та архітектури у Ленінграді (нині С.-Петербург, 1968; викл. В. Блек, М. Нікулін). Працює у..."
8406,Клименко Юрій Вікторович,1944.0,Дніпропетровськ,кінооператор,"(24. 03. 1944, Дніпропетровськ) – кінооператор. Заслужений діяч мистецтв РФ (1993). Член СКінУ (1981–84), СКін РФ (1984). Навч. у Дніпроп. університеті (1963–65). Закін. ВДІК (Москва, 1972; курс Б. Волчека). Працював..."
8408,Клименко Ганна Андріївна,1980.0,с. Свидівок Черкаського р-ну,поетеса,"(03. 07. 1980, с. Свидівок Черкаського р-ну) — поетеса, перекладачка, літературознавиця. Членкиня НСПУ (2019). Кандидат філологічних наук (2010). Премії імені Д. Кононенка (2022), імені М. Чабанівського (2024),..."
8409,Клименко Андрій Леонідович,1956.0,"смт Щотове Антрацитів. р-ну Ворошиловгр., нині Луган. обл.",живописець,"(12. 06. 1956, смт Щотове Антрацитів. р-ну Ворошиловгр., нині Луган. обл.) – живописець, графік. Закін. Ворошиловгр. художнє училище (1975), Моск. худож. інститут (1988; майстерня І. Глазунова). На творчій..."
8410,Климентовська Вікторія Михайлівна,1961.0,с-ще Качанівка Ічнян. р-ну Черніг. обл.,поетеса,"(02. 08. 1961, с-ще Качанівка Ічнян. р-ну Черніг. обл.) – поетеса. Член НСПУ (1999). Закін. Київський медичний інститут (1985). Працює за фахом у с. Дядьковичі Рівнен. р-ну Рівнен. обл. Дебютувала віршем..."
8411,Климик Василь Володимирович,1946.0,"м. Череповець Вологод. обл., РФ",архітектор і живописець,"(26. 06. 1946, м. Череповець Вологод. обл., РФ) – архітектор і живописець. Член НСАУ (1979), НСХУ (1999). Закін. Київ. інж.-буд. інститут (1971; викл. Ю. Химич). Працював від 1965 художником-оформлювачем Будинку..."
8418,Климов Валерій Олександрович,1931.0,Київ,скрипаль,"(16. 10. 1931, Київ) – скрипаль, педагог. Син О. Климова. Професор (1983). Народний артист СРСР (1989). Лауреат Міжнар. конкурсів скрипалів ім. М. Лонґ та Ж. Тібо (Париж, 1955), ім. Й. Славіка та Ф. Ондржичека..."
8419,Климов Володимир Васильович,1889.0,"м. Астрахань, Росія",скульптор,"(24. 03. 1889, м. Астрахань, Росія – ?, Київ) – скульптор, педагог. Навч. у Київ. худож. училищі (1909–10; викл. Ф. Балавенський), студіював скульптуру у Б. Едуардса в Одесі (1911), у Г. Залемана у С.-Петербурзі..."
8427,Климушко Олександр Борисович,1960.0,Київ,скульптор,"(19. 03. 1960, Київ) – скульптор. Син Б. Климушка. Член НСХУ (1990). Закін. Київський художній інститут (1984; викл. М. Вронський, І. Макогон, В. Чепелик). На творчій роботі. Учасник всеукр. мистецьких..."
8429,Климченко Святослав Михайлович,1947.0,"м. Сливен, Болгарія",художник монументально-декоративного мистецтва,"(15. 09. 1947, м. Сливен, Болгарія) – художник монументально-декоративного мистецтва, живописець. Чоловік Т. Дедковської, батько М. Климченка. Член НСХУ (1985). Закін. Львів. училище декор.-приклад...."
