id,migration_status,migration_reasoning
9923,non_migrated,Composer born in Zaporizhzhia; career and membership (НСКУ) all within Ukraine.
9924,non_migrated,Painter born in Zaporizhzhia; worked at Zaporizhzhia art production enterprise throughout career.
9925,non_migrated,Singer born in Novovolynsk; career in Rivne region based on Ukrainian state awards.
9926,non_migrated,Baritone born in Ternopil region; studied in Kyiv and worked as soloist within Ukraine.
9929,non_migrated,Actor born in Kharkiv region; worked at Kharkiv Russian Drama Theatre throughout career.
9931,non_migrated,Literary scholar born in Kharkiv; worked at Kharkiv University throughout career.
9932,non_migrated,Soprano born in Kyiv; studied in Lviv and worked within Ukraine.
9933,non_migrated,Architect born in Kivertsi Volyn; worked at Lviv Polytechnic throughout career.
9936,non_migrated,Theatre artist born in Voronezh Russia; studied in Leningrad but career and State Prize of Ukraine indicate settled in Ukraine.
9939,non_migrated,Art scholar born in Lviv; worked in Kyiv at Artists' Fund and Exhibition Directorate.
9940,non_migrated,Architect born in Sumy; worked in Sumy and Kyiv throughout career.
9946,non_migrated,Architect born in Voronezh region Russia; studied and worked in Kharkiv institutions throughout career.
9947,non_migrated,Writer born in Kyiv region; worked as editor in Kyiv throughout career.
9948,migrated,Prose writer born in Radom Poland; studied in Brest (Belarus) but bio indicates activity outside Soviet sphere with pseudonyms suggesting émigré life.
9954,non_migrated,Painter born in Vinnytsia region; worked in his native village throughout career.
9957,non_migrated,Sculptor born in Vinnytsia region; worked in Vinnytsia throughout career.
9958,unknown,Prose writer born 1885; taught in Bessarabia and Podillia but bio is incomplete and post-1918 fate unclear.
9964,non_migrated,Painter born in Kharkiv; studied in Kyiv and worked within Ukraine.
9970,non_migrated,Writer born in Khmelnytskyi region; member of НСПУ with Ukrainian regional prizes indicating career in Ukraine.
9971,non_migrated,Writer born in Cherkasy region; worked at newspaper in Talne and within Ukraine.
9976,non_migrated,Graphic artist born in Simferopol; career as member of Simferopol Armenian association indicates life within Ukraine.
9977,internal_transfer,Poet born in Sumy region; member of both НСПУ and СП РФ with Chekhov Prize from Moscow organisation indicating substantial work in Russia.
9979,non_migrated,Sculptor born in Budapest; studied in Kyiv Academy and worked as creative artist within Ukraine.
9982,non_migrated,Artist born in Baku (Azerbaijan SSR); studied in Kharkiv and worked within Ukraine.
9984,non_migrated,Artist born in Tashkent (Uzbek SSR); studied in Moscow but member of НСХУ indicating career settled in Ukraine.
9987,non_migrated,Prose writer born in Vinnytsia; member НСПУ with Ukrainian state awards and worked in Kyiv.
9989,non_migrated,Poet born in Kirovograd; won prizes in Kyiv and Toronto (prize only) but career based in Ukraine.
9991,non_migrated,Tenor born in Magdeburg Germany; studied in Vinnytsia and worked in Ukraine as Zasluzheny artyst.
9992,non_migrated,Prose writer born in Zhytomyr region; studied in Zhytomyr and worked in Kyiv publishing.
9995,non_migrated,Graphic artist born in Kharkiv; trained and worked in Kharkiv throughout career.
9998,deported,Family exiled (вислано) in 1950 following father's 1946 arrest; this constitutes Soviet forced displacement.
9999,non_migrated,Literary scholar born in Ivano-Frankivsk region; studied and worked at Lviv University throughout career.
10001,migrated,Violinist born in Lublin Poland; won prizes in Genoa (Italy) and other Western competitions indicating substantial career in the West.
10003,non_migrated,Painter born in Kyiv; studied in Kyiv and worked within Ukraine.
