id,name,birth_year,birth_city,profession,bio_text
14448,Печенюк Майа Антонівна,1946.0,"с. Проскурівка Солобковецького р-ну Кам’янець-Подільської обл., нині Хмельницько",співачка (ліричне сопрано),"(15. 02. 1946, с. Проскурівка Солобковецького р-ну Кам’янець-Подільської обл., нині Хмельницького р-ну Хмельницької обл.) — співачка (ліричне сопрано), педагог. Кандидат педагогічних наук (1989),..."
14449,Печериця Олександр Олександрович,1982.0,"Ленінград, нині Санкт-Петербург",актор,"(04. 08. 1982, Ленінград, нині Санкт-Петербург) — актор. Народний артист України (2023). Закінчив Київський університет театру, кіно і телебачення (2005; викладач О. Шаварський). Відтоді — актор..."
14450,Печора Олександр Андрійович,1951.0,смт Ромодан Миргородського р-ну Полтавської обл.,поет-пісняр,"(12. 01. 1951, смт Ромодан Миргородського р-ну Полтавської обл.) — поет-пісняр, гуморист. Член Полтавської спілки літераторів (1993). Премії імені В. Симоненка (2001), імені В. Малика (2003), імені Л. Бразова..."
14453,Печорний Павло Петрович,1962.0,"смт Кореличі Гродненської обл., Білорусь",скульптор,"(02. 08. 1962, смт Кореличі Гродненської обл., Білорусь) — скульптор. Син Надії та Петра Печорних. Член НСХУ (1992). Закінчив Київський художній інститут (1992; викладачі В. Борисенко, І. Макогон, В...."
14454,Печорний Петро Петрович,1932.0,с. Роїще Чернігівського р-ну Чернігівської обл.,художник декоративно-ужиткового мистецтва,"(02. 09. 1932, с. Роїще Чернігівського р-ну Чернігівської обл.) — художник декоративно-ужиткового мистецтва. Чоловік Надії, батько Павла Печорних. Народний художник України (1997). Заслужений діяч..."
14458,Пєтухов Володимир Миколайович,1943.0,"c. Колосівка Полонського р-ну Кам’янець-Подільської обл., нині Шепетівського р-н",скульптор,"(18. 03. 1943, c. Колосівка Полонського р-ну Кам’янець-Подільської обл., нині Шепетівського р-ну Хмельницької обл.) — скульптор. Обласна премія «Moлодість Кузбасу». Член НСХУ (1976). Закінчив Одеське..."
14461,Пивоваров Костянтин Григорович,1939.0,Київ,режисер,"(15. 10. 1939, Київ) — режисер. Син Григорія, чоловік Марії Пивоварових. Заслужений діяч мистецтв УРСР (1981). Закінчив Київський інститут театрального мистецтва (1964; курс М. Карасьова). Працював..."
14462,Пивоваров Валентин Михайлович,1948.0,м. Біла Церква Київської обл.,співак (бас-кантанте),"(06. 04. 1948, м. Біла Церква Київської обл.) — співак (бас-кантанте). Народний артист УРСР (1985). Орден «За заслуги» 3-го ступеня (2001). Лауреат конкурсів вокалістів, зокрема 8-го Всесоюзного імені М...."
14463,Пилатюк Анастасія  Ігорівна,1983.0,Івано-Франківськ,скрипалька,"(25. 06. 1983, Івано-Франківськ) — скрипалька. Дочка Ігоря та Олени, сестра Назарія Пилатюків. Кандидат мистецтвознавства (2013). Заслужена артистка України (2009). Лауреатка міжнародних конкурсів..."
14464,Пилатюк Ігор Михайлович,1954.0,"м. Бучач, нині Чортківського р-ну Тернопільської обл.",скрипаль,"(14. 06. 1954, м. Бучач, нині Чортківського р-ну Тернопільської обл.) — скрипаль, диригент, педагог, музично-громадський діяч. Чоловік Олени, батько Назарія і Анастасії Пилатюків. Кандидат..."
14465,Пилатюк Назарій Ігорович,1987.0,Івано-Франківськ,скрипаль,"(17. 01. 1987, Івано-Франківськ) — скрипаль, педагог. Син Ігоря й Олени, брат Анастасії Пилатюків. Кандидат мистецтвознавства (2014), доцент (2018). Народний артист України (2024). Лауреат міжнародних..."
