id,migration_status,migration_reasoning
738,non_migrated,Bio mentions competitions in Prague and Kyiv but no indication of emigration from Ukraine.
741,non_migrated,Graduated in Kyiv 1977 and has worked at the National Academic Drama Theatre since — no emigration noted.
743,non_migrated,Born Azerbaijan; graduated Kyiv Conservatory 1984 and worked as soloist in Ukraine from 1991 onward.
745,unknown,Born Yevpatoriya; graduated Samarkand University 1965; returned to work in Ukraine but bio is truncated — insufficient detail on post-1991 location.
748,non_migrated,Born and worked in Kyiv as illustrator and designer throughout career.
752,non_migrated,Born Crimea; studied in Tashkent but returned and worked in Crimea — internal Soviet-era study; no emigration.
755,non_migrated,Born Lviv; graduated Lviv institute 1981 and appears to have stayed in Ukraine.
756,non_migrated,Born Dnipropetrovsk region; worked at Crimean artists' fund from 1972 onward — no emigration noted.
759,non_migrated,Born Dnipropetrovsk; studied in Kyiv and Moscow (postgrad study only) but based in Ukraine throughout career.
760,non_migrated,Born Uman; graduated Kyiv 1968 and worked as artist-teacher in Ukraine since.
766,non_migrated,Circus actor (1877–1932) who toured but remained within Russian/Soviet sphere throughout career.
767,non_migrated,Born and based in Kyiv throughout career as architect up to 2022.
768,non_migrated,Born Krasnoyarsk; graduated and worked in Kyiv from 1969 onward — no emigration from Ukraine.
770,non_migrated,Born Kherson; worked in Vinnytsia and other Ukrainian theatres throughout career.
772,non_migrated,Born Ivano-Frankivsk; graduated Lviv 1973 and worked in Ukraine.
782,non_migrated,Born Kyiv; graduated and worked at Kyiv institute throughout career.
785,non_migrated,Born Murmansk; graduated Kyiv 1962 and worked in Ukraine from 1963 onward.
787,non_migrated,Born Kyiv region; worked on Kyiv factories and in administrative roles in Ukraine throughout career.
788,non_migrated,Born Poltava region; graduated Leningrad 1963 and returned to work in Ukraine as graphic artist.
793,non_migrated,Born Zaporizhzhia; all career activity based in Ukraine as art scholar.
794,non_migrated,Born Zhytomyr region; career as director and actor based in Ukraine.
800,non_migrated,Born Kyiv; worked at Ukrkinokhronika studio in Kyiv 1968–94 and onward.
802,non_migrated,Born Sukhumi; graduated Yerevan and worked in Yerevan before settling in Ukraine — moved to Ukraine from Soviet Armenia; no emigration from Soviet sphere to West.
803,non_migrated,Born Sheki Azerbaijan; graduated Yerevan 1980; worked in Ukraine from 1981 — moved within Soviet sphere to Ukraine.
804,non_migrated,Born Kyiv; graduated Moscow 1977 and worked in Ukraine as graphic artist.
806,non_migrated,Born Sevastopol; military career then settled in Ukraine as poet writing in Russian.
807,non_migrated,Born Yaroslavl region RF; graduated Leningrad and Kyiv conservatories and worked in Ukraine from 1965.
809,non_migrated,Born Kyiv; graduated Kyiv 1971 and exhibited in Ukraine throughout career.
811,non_migrated,Born Bakhmach; doctoral work and career entirely in Ukraine as literary scholar.
812,non_migrated,Born 1853; architect who came to Ukraine in 1882 and worked there — pre-Soviet era figure; stayed in Ukraine.
814,non_migrated,Born Batumi Georgia; graduated Lviv 1981 and worked in Ukraine as graphic artist.
818,non_migrated,Born Kyiv; graduated Kyiv Conservatory 1976 and has been soloist of National Orchestra of Folk Instruments of Ukraine since.
820,non_migrated,Born Kyiv; graduated Kyiv 1983 and worked in Ukraine as conductor.
821,non_migrated,Born Cherkasy region; worked in Ukraine as artist and architect throughout career.
825,non_migrated,Born Donetsk region; graduated Kyiv 1980 and worked in Ukraine.
826,non_migrated,Born Kyiv; graduated Moscow VGIK 1971 and worked as film art director in Ukraine.
833,non_migrated,Born Chernihiv; graduated Kyiv 1973 and worked in Ukraine as art scholar.
835,non_migrated,Born Bryansk RF; graduated Kharkiv 1989 and worked in Ukraine as ceramic artist.
836,non_migrated,Born Arkhangel RF; moved to Kharkiv from age 7 and studied and worked there — long-term Ukraine resident.
838,non_migrated,Born Izmail; studied Odesa and worked in Ukraine as composer.
839,non_migrated,Born Sevastopol; worked in Crimean puppet theatre from 1958 onward.
843,non_migrated,Born Bolhrad; worked as journalist and writer based in Ukraine.
853,non_migrated,Afghan-born painter who settled in Ukraine from late 1980s and graduated Kyiv art academy 1994 — moved to Ukraine; no subsequent emigration noted.
855,non_migrated,Born Kyiv; career entirely in Ukraine as composer and scholar.
857,non_migrated,Born Kostiantynivka; graduated Dnipropetrovsk 1955 and worked in Ukrainian theatres from 1959.
858,migrated,Born Kyiv; worked at Artnews New York 1990–93 and later taught in the USA — settled in Western country for substantial part of adult life.
861,non_migrated,Born Sumy region; graduated Sumy and worked in Ukraine as poet.
862,non_migrated,Born Kyiv; worked independently in Ukraine as landscape painter from 1961.
866,non_migrated,Born Poltava region; worked in Ukraine as decorative arts artist.
868,non_migrated,Born Lviv; graduated Lviv 1993 and worked in Ukraine.
870,non_migrated,Born Maikop RF; graduated Moscow film institute 1976 and worked in Ukraine as film and TV artist.
874,non_migrated,Born Donetsk region; graduated Kharkiv 1976 and worked in Ukraine.
875,non_migrated,Born Vynnyky Lviv region; graduated Lviv 1984 and worked as composer in Ukraine.
876,non_migrated,Born Shostka; graduated Odesa and works as sculptor in Ukraine.
877,non_migrated,Born Sumy region; studied and worked in Ukraine as ceramic artist.
881,non_migrated,Born Baku; graduated Kharkiv 1986 and worked in Ukraine as painter and graphic artist.
885,non_migrated,Born Kaliningrad RF; graduated Kyiv 1989 and worked in Ukraine; won international prize in Italy but no indication of emigration.
886,non_migrated,Born Mykolaiv region; graduated Odesa 1975 and worked at Odesa university throughout career.
889,non_migrated,Born Ivano-Frankivsk region; graduated Kharkiv 1983 and worked in Ukraine as graphic artist.
891,non_migrated,Born Odesa; graduated Odesa Conservatory 1974 and worked there as music scholar throughout career.
895,non_migrated,Born Kyiv; graduated Kyiv art academy and worked in Ukraine as theatre artist.
896,non_migrated,Born Kyiv; worked in Ukraine as theatre artist and painter throughout career.
899,non_migrated,Born Luhansk region; performed in Soviet-era ensembles in Donbas and Rostov-on-Don but bio indicates career primarily in Ukraine.
901,non_migrated,Born Kropyvnytskyi; studied Odesa and worked in Ukraine as painter.
904,non_migrated,Born Novgorod RF; graduated Ural Conservatory and worked in Ukraine as conductor — moved to Ukrainian SSR; no emigration.
905,non_migrated,Born Izmail; graduated Uzhhorod and Kharkiv and worked in Ukraine as graphic artist and painter.
906,non_migrated,Born Kursk RF; worked at Kyiv Philharmonia 1955–97 as music lecturer in Ukraine.
908,non_migrated,Soprano (1848–1922) who performed and taught in Kyiv throughout her career — pre-Soviet figure who remained in Ukraine.
909,non_migrated,Born Krasnodar RF; graduated Kyiv Conservatory 1958 and worked in Ukraine as composer.
911,internal_transfer,Born Zakarpattia; graduated Lviv; voluntarily built long-term career in Russian opera theatres and was awarded People's Artist of RSFSR — moved to Soviet Russia not the West.
912,migrated,Born Ivano-Frankivsk; Belarusian writer based in Belarus and later emigrated to the West — Nobel Prize laureate Svetlana Alexievich who emigrated to Germany/Europe after 2020.
913,non_migrated,Born Luhansk region; studied and worked in Ukraine as pianist and composer.
916,non_migrated,Born Novocherkassk RF; graduated Krasnoyarsk art school and worked in Ukraine.
917,unknown,Born Sumy 1889; bio is truncated with question mark for death — insufficient info to determine migration status.
919,non_migrated,Born Kirovabad Azerbaijan; graduated Kharkiv and worked in Ukraine as composer and conductor.
921,non_migrated,Born Kharkiv; graduated Kharkiv and worked in Ukraine as artist.
922,migrated,Born Leuven Belgium; studied in Belgium and Spain and career appears to be in Western Europe — no indication of moving to Ukraine.
923,non_migrated,Born Mari El RF; graduated Tashkent 1977 and worked in Crimea from 1979 — settled in Ukraine.
924,non_migrated,Born Baku; studied in Baku and Kharkiv and worked in Ukraine as artist.
926,non_migrated,Born Sudak Crimea; graduated Tashkent 1973 and worked in Ukraine after return from Uzbek deportation period — Crimean Tatar who returned to Ukraine.
927,non_migrated,Born Simferopol; studied in Stavropol and Tashkent during deportation period then returned to Crimea; no emigration from Ukraine.
929,non_migrated,Born Ulyanovsk RF; graduated Kyiv and worked at Kyiv film studio in the 1960s–70s — settled in Ukraine.
933,non_migrated,Born Mariupol region; worked in Ukraine as choral conductor throughout career.
934,non_migrated,Born Lviv; studied and worked in Ukraine as composer and cellist.
936,non_migrated,Born Kharkiv; graduated and worked in Ukraine as opera singer.
937,unknown,Spanish/Galician literary scholar born in Vigo; no evidence of any residence in Ukraine — bio is truncated and connection to Ukrainian creative sphere is unclear.
938,non_migrated,Born Amur RF; graduated Kyiv Conservatory 1976 and worked in Ukraine as soprano; Khabarovsk stint 1976–77 was brief before returning to Ukraine.
942,non_migrated,Born Odesa; worked as decorative arts artist in Ukraine throughout career.
946,non_migrated,Born Donetsk region; graduated Voroshylovhrad and worked in Donetsk region throughout career.
947,non_migrated,Born Donetsk region; graduated Voroshylovhrad and worked in Donetsk region.
951,non_migrated,Born Berlin; studied Kharkiv and worked in Ukraine as composer from 1986.
954,non_migrated,Born Odesa region; graduated Kyiv and worked in Ukraine as operetta singer.
961,non_migrated,Born Baghdad; graduated Kharkiv medical and studied art in Kharkiv — settled in Ukraine; no emigration noted.
962,non_migrated,Born Sumy region; worked in Soviet military ensemble then based in Ukraine as accordionist.
968,non_migrated,Born Udmurtia RF; graduated Odesa and Kursk and worked in Ukraine as artist.
969,non_migrated,Born Irkutsk RF; graduated Novosibirsk and worked in Ukraine as architect.
976,non_migrated,Born Chernihiv region; graduated Lviv 1962 and worked in Ukraine as sculptor.
