id,migration_status,migration_reasoning
15583,non_migrated,Worked throughout career in Ukraine; no evidence of emigration or forced displacement
15586,migrated,Born in Vienna to Ukrainian diaspora family; member of НТШ (Shevchenko Scientific Society) confirming permanent settlement in Western country
15592,non_migrated,Born and educated in Lviv; career entirely within Ukraine; НСПУ member
15595,non_migrated,Born and educated in Rivne oblast; career as literary scholar based in Ukraine
15598,non_migrated,Born in Weimar Germany (likely wartime or postwar displaced family) but career and awards are Ukraine/Kazakhstan-linked; Ukrainian union membership indicates settled in Ukraine
15601,non_migrated,Born and worked in Chernihiv region; cultural work entirely within Ukraine
15604,non_migrated,Born Volyn oblast; educated Lviv; career as journalist and writer in Ukraine
15606,non_migrated,Born Zaporizhzhia; educated and worked in Zaporizhzhia; career entirely within Ukraine
15608,non_migrated,Born Kyiv; career as poet and translator in Ukraine; Ukrainian prizes
15613,non_migrated,Born Kharkiv; educated Kharkiv; career as singer and educator in Ukraine
15615,non_migrated,Born Ternopil oblast; writer and artist working within Ukraine
15619,non_migrated,Born Ternopil oblast; studied and worked as painter in Ukraine
15621,non_migrated,Born Sumy; educated Lviv; career as poet in Ukraine
15626,non_migrated,Born Rostov-na-Donu RF; educated and career as architect entirely in Kyiv and Ukraine
15627,non_migrated,Born Dresden Germany (likely wartime displaced); Ukrainian honorary title; career as director in Ukraine
15632,non_migrated,Born Chernihiv oblast; writer and artist working within Ukraine
15637,non_migrated,Born Kyzylorda Kazakhstan (likely wartime evacuee family); studied Moscow; career as scenographer in Dnipropetrovsk Ukraine
15638,non_migrated,Born Kyiv oblast; educated Chernivtsi; career as literary scholar in Ukraine
15639,non_migrated,Born Donetsk; educated Donetsk; actor working in Donetsk theatre until 2014; career within Ukraine
15644,non_migrated,Born Kyiv oblast; career as poet and literary scholar in Ukraine
15645,non_migrated,Born Ternopil oblast; painter and graphic artist working within Ukraine
15646,non_migrated,Born Sambir Lviv oblast; career as painter in Ukraine; People's Artist of Ukraine
15647,non_migrated,Born Ternopil; painter educated and working in Lviv Ukraine
15648,non_migrated,Born Sumy oblast; studied Lviv; career as graphic artist in Ukraine
15650,non_migrated,Born Norilsk RF (likely parents relocated there); career as poet in Ukraine; Ukrainian union membership
15651,non_migrated,Born Rivne oblast; career as literary scholar and professor in Ukraine
15653,non_migrated,Born Kyiv; educated and career as architect in Kyiv Ukraine
15654,non_migrated,Born Zaporizhzhia; educated Kharkiv; career as actor in Ukrainian theatres
15656,non_migrated,Born Zakarpattia; writer working within Ukraine; НСПУ member
15666,non_migrated,Born Dnipropetrovsk oblast; educated Kharkiv; career as singer in Ukraine
15667,non_migrated,Born Kyiv; career as writer and screenwriter in Ukraine; Ukrainian state title
15669,migrated,Born and lives in Romania; member of Romanian Writers Union; Ukrainian poet and civic activist based in Romania
15670,migrated,Born and lives in Sighetu Marmatiei Romania; Ukrainian writer in Romania; НСПУ member
15671,non_migrated,Born Lviv; expelled from institute for nationalism but remained in Ukraine; career as poet within Ukraine
15672,non_migrated,Born Almaty Kazakhstan (likely family relocated there); educated Almaty; career as sculptor in Ukraine
15674,non_migrated,Born Brovary Ukraine; entire career as sculptor in Ukraine; died in Korosten Ukraine
15675,non_migrated,Born Kyiv; educated Kyiv; career as architect and professor in Kyiv
15683,non_migrated,Born Horlivka Donetsk oblast; educated Kyiv; career as graphic artist in Ukraine
15692,non_migrated,Born Petrivka Dnipropetrovsk oblast; career as Petrykivka painter entirely in Ukraine
15697,non_migrated,Born Donetsk; career as graphic artist and painter in Ukraine including Ternopil
15699,non_migrated,Born Kyiv; career as art scholar in Ukraine; Ukrainian union membership
15700,non_migrated,Born Artyomovsky Irkutsk oblast RF (born to Ukrainian parents there); career as painter and designer in Ukraine
15702,non_migrated,Born Vesela Lopan (now Belgorod oblast RF); educated in Ukraine; career as tenor singer in Ukraine; Ukrainian state title
15709,non_migrated,Born Kryvyi Rih; educated and career as theatre director in Ukraine; Shevchenko Prize
15711,non_migrated,Born Chernivtsi; educated Kyiv; career as singer in Ukraine
15712,non_migrated,Born Dnipropetrovsk oblast; educated Odesa; career as singer in Ukraine
15715,non_migrated,Born Zhytomyr; career as singer in Ukraine; Ukrainian union membership
15716,non_migrated,Born Kyiv; career as architect in Kyiv; German medals suggest international collaboration but based in Ukraine
15721,non_migrated,Born Kyiv; educated Kyiv; career as painter in Ukraine
15722,non_migrated,Born Lviv oblast; educated Lviv conservatory; People's Artist of Ukraine; career in Ukraine
15726,non_migrated,Born Chernihiv; studied Leningrad but career entirely as graphic artist in Ukraine
15727,non_migrated,Born Ternopil oblast; educated and career as painter in Ukraine
15728,non_migrated,Born Ternopil oblast; career as painter within Ukraine
15731,non_migrated,Born Kharkiv oblast; educated Kharkiv; career as painter and restorer in Ukraine
15740,non_migrated,Born Kryvyi Rih; educated Dnipropetrovsk; career as graphic artist in Ukraine; Kazakhstan medal suggests international exhibitions only
15743,non_migrated,Born Lviv oblast; career as poet-songwriter in Ukraine; Ukrainian state title
15752,non_migrated,Born Oknytsya Moldova; career as tenor and educator based in Chernivtsi Ukraine; Ukrainian state title
15764,non_migrated,Born Zakarpattia; writer and journalist; member НСПУ and Hungarian Writers Union (SP Ughorshchyny) as Hungarian minority representative in Ukraine
15765,non_migrated,Born Poltava; career as art scholar and bibliographer in Ukraine; Ukrainian union membership
15767,migrated,Explicitly described as "Ukrainian artist in Canada"; born Karlsruhe Germany; settled in Canada for substantial adult life
15769,non_migrated,Born Kozeletss Chernihiv oblast; career as literary scholar in Ukraine; professor in Ukraine
15770,non_migrated,Born Kyiv oblast; career as tenor and People's Artist of Ukrainian SSR; worked in Ukraine
15773,non_migrated,Born Kamianets-Podilskyi; career as ceramics artist in Ukraine; Volyn prize
15778,non_migrated,Born Kirovograd (Kropyvnytskyi); educated Odesa; career as violinist and educator in Ukraine
15779,non_migrated,Born Khmelnytskyi oblast; career as actor and director in Ukraine; People's Artist of Ukraine
15780,non_migrated,Born Berdychiv Zhytomyr oblast; career as writer in Ukraine; НСПУ member
15781,non_migrated,Born Zhytomyr oblast; career as writer and journalist in Ukraine
15784,non_migrated,Born Vinnytsia oblast; career as poet and journalist in Ukraine
15785,non_migrated,Born Donetsk; career as graphic artist and painter in Ukraine
15786,non_migrated,Born Donetsk; career as graphic artist and painter in Ukraine
15787,non_migrated,Born Khmelnytska oblast; career as writer and journalist in Ukraine; Ukrainian prizes
15789,non_migrated,Born Luhansk oblast; career as singer and educator in Ukraine; Ukrainian state title
15790,non_migrated,Born Zakarpattia; writer and literary scholar working in Ukraine; НСПУ member
15793,non_migrated,Born Kharkiv; educated Kyiv conservatory; career as violist and People's Artist of Ukrainian SSR in Ukraine
15799,non_migrated,Born Ivano-Frankivsk oblast; career as literary scholar in Ukraine; professor at Precarpathian university
15807,non_migrated,Born Lviv; educated Lviv; career as sculptor in Ukraine
15815,non_migrated,Born Sumy oblast; career as writer and translator in Ukraine; НСПУ member
15816,non_migrated,Born Cherkasy oblast; career as poet in Ukraine; НСПУ member
15817,non_migrated,Born Odesa; career as composer in Ukraine; Shevchenko National Prize
15821,non_migrated,Born Zhytomyr oblast; career as prose writer in Ukraine; НСПУ member
15823,non_migrated,Born Glazov Udmurtia RF; educated Kharkiv; career as conductor in Ukraine; Ukrainian state title
15825,non_migrated,Born Ternopil oblast; career as designer and painter in Ukraine
