id,name,birth_year,birth_city,profession,bio_text
14941,Прибєга Леонід Володимирович,1944.0,с. Лука-Мелешківська Вінницького р-ну Вінницької обл.,архітектор,"(08. 03. 1944, с. Лука-Мелешківська Вінницького р-ну Вінницької обл.) — архітектор, реставратор. Кандидат архітектури (1989), професор (1994), дійсний член Української академії архітектури (1998)...."
14947,Пригода Леонід Григорович,1937.0,"с. Драбів Полтавської обл., нині смт Золотоніського р-ну Черкаської обл.",графік,"(08. 06. 1937, с. Драбів Полтавської обл., нині смт Золотоніського р-ну Черкаської обл.) — графік, живописець. Член НСХУ (1989). Закінчив Київський художній інститут (1965; викладачі І. Селіванов, Л...."
14951,Придіус Людмила Олексіївна,1958.0,с. Грабовець Тернопільського р-ну Тернопільської обл.,хоровий диригент,"(03. 10. 1958, с. Грабовець Тернопільського р-ну Тернопільської обл.) — хоровий диригент, педагог. Заслужена артистка України (2009). Закінчила Київський інститут культури (1981; кл. Л. Пасещенко). 1981—2002..."
14953,Призант Віталій Львович,1960.0,Київ,живописець,"(20. 05. 1960, Київ) — живописець, графік. Син Л. Призанта, чоловік Г. Примакової. Член НСХУ (1989). Закінчив Київський художній інститут (1984; викладачі В. Сергєєв, А. Чебикін). Відтоді до 1990 — художник по..."
14960,Приймак Петро Iванович,1968.0,"с. Садки Заліщицького, нині Чортківського р-ну Тернопільської обл.",співак (баритон),"(09. 07. 1968, с. Садки Заліщицького, нині Чортківського р-ну Тернопільської обл.) — співак (баритон), педагог. Брат П. Приймака. Заслужений артист України (2005). Ґран-Прі Міжнародного музичного..."
14962,Приймасюк Тетяна Євменівна,1954.0,"с. Брідок Теплицького, нині Гайсинського р-ну Вінницької обл.",поетеса,"(11. 09. 1954, с. Брідок Теплицького, нині Гайсинського р-ну Вінницької обл.) — поетеса. Членкиня НСПУ (2005). Премії «Кришталева вишня» (2003), імені М. Леонтовича (2007). Закінчила Тульчинське..."
14963,Приймич Михайло Васильович,1967.0,"с. Вишній Бистрий, нині у складі с. Котельниця Мукачівського р-ну Закарпатської ",мистецтвознавець,"(19. 11. 1967, с. Вишній Бистрий, нині у складі с. Котельниця Мукачівського р-ну Закарпатської обл.) — мистецтвознавець. Чоловік Л. Приймич. Обласні премії імені А. Ерделі та Й. Бокшая (2007; 2018). Доктор..."
14964,Приймич Леся Юріївна,1968.0,Ужгород,живописець,"(26. 01. 1968, Ужгород) — живописець. Дружина М. Приймича. Премія імені П. Скунця (2021). Член НСХУ (2006). Закінчила Львівський інститут прикладного та декоративного мистецтва (1992; викладачі А. Бокотей,..."
14966,Приліпко Ірина Леонідівна,1979.0,Київ,літературознавець,"(24. 10. 1979, Київ) — літературознавець. Доктор філологічних наук (2015). Закінчила Київський університет імені Т. Шевченка (2003). Працювала в Університеті «Україна» (Київ, 2006—19); науковим..."
14968,Прима Олександр Анатолійович,1962.0,Київ,архітектор,"(08. 06. 1962, Київ) — архітектор, києвознавець, видавець. Державна премія України у галузі архітектури (2006). Закінчив архітектурний факультет Київського художнього інституту (1985), де 1984—85 й..."
14969,Примакова Ганна Костянтинівна,1960.0,Київ,живописець,"(23. 05. 1960, Київ) — живописець. Дружина В. Призанта. Членкиня НСХУ (1989). Закінчила Київський художній інститут (1984; викладачі В. Забашта, В. Шаталін). Відтоді — на творчій роботі. Приватно викладає..."
14970,Применко Всеволод Дмитрович,1923.0,Харків,актор,"(25. 06. 1923, Харків) — актор. Заслужений артист УРСР (1969). Закінчив Харківський педагогічний інститут (1952). Розпочав акторську діяльність 1953 в Харківському театрі оперети. 1958—83 працював в..."
14971,Принцевська Олена Іванівна,1964.0,Київ,графік,"(19. 12. 1964, Київ) — графік. Дочка І. Принцевського. Членкиня НСХУ (1995). У 1983—84 навчалася у В. Зарецького. Закінчила в Києві художньо-промисловий технікум (1984; викладач М. Чорнокапський) та художній..."
14976,Присяжна Юлія Вікторівна,1977.0,Вінниця,мистецтвознавець,"(23. 04. 1977, Вінниця) — мистецтвознавець, живописець. Членкиня НСХУ (2011). Закінчила Національну академію образотворчого мистецтва та архітектури (Київ, 2000; викладачі П. Білецький, Л. Міляєва, Г...."
14977,Присяжний Юрій Анатолійович,1986.0,"с-ще Верхньозейськ Амурської обл., РФ",графік,"(03. 05. 1986, с-ще Верхньозейськ Амурської обл., РФ) — графік. 1-е місце Міжнародного фестивалю «MiniWatercolor» (Київ, 2021). Член НСХУ (2019). Закінчив Чернігівський педагогічний університет (2011;..."
14981,Притула Дмитро Борисович,1964.0,Одеса,скрипаль,"(18. 11. 1964, Одеса) — скрипаль, композитор, педагог. Син П. Ніколаєнко та Б. Притули. Доцент (2006). Заслужений артист України (1999). Закінчив Одеську консерваторію (1992; кл. скрипки З. Істоміної, Т...."
14982,Притула Борис Васильович,1937.0,"с. Новоолексіївка, нині Подільського р-ну Одеської обл.",хоровий диригент,"(01. 11. 1937, с. Новоолексіївка, нині Подільського р-ну Одеської обл.) — хоровий диригент, педагог. Батько Д. Притули. Кандидат педагогічних наук (1977), доцент (1987). Заслужений діяч мистецтв України..."
14984,Приходько Ігор Михайлович,1963.0,Харків,музикознавець,"(06. 06. 1963, Харків) — музикознавець, композитор, піаніст, педагог. Кандидат мистецтвознавства (2008), доцент (2012). Дипломант республіканських конкурсів: піаністів імені М. Лисенка (Львів, 1984),..."
14985,Приходько Едуард В’ячеславович,1976.0,Ужгород,живописець,"(06. 07. 1976, Ужгород) — живописець. Син В’ячеслава і Олени Приходьків. Обласна премія імені А. Ерделі та Й. Бокшая (2019). Член НСХУ (2006). Закінчив Ужгородське училище прикладного мистецтва (1996;..."
14987,Приходько  Олег Костянтинович,1954.0,Миколаїв,живописець,"(08. 04. 1954, Миколаїв) — живописець. Заслужений діяч мистецтв України (1993). Міжнародна премія імені І. Огієнка (2005), обласна премія імені М. Аркаса (2010), всеукраїнська премія імені Т. Яблонської (2014),..."
14990,Приходько Олег Ігорьович,1954.0,"м. Швенченеляй, Литва",сценарист,"(29. 12. 1954, м. Швенченеляй, Литва) — сценарист, редактор, письменник, педагог. Член НСКінУ (1991). Закінчив Ленінградський інститут культури (нині Санкт-Петербург, 1976; викладачі Б. Сапєгін, Б...."
14992,Прихожай Володимир Іванович,1954.0,"с. Глинськ, нині Роменського р-ну Сумської обл.",піаніст,"(30. 11. 1954, с. Глинськ, нині Роменського р-ну Сумської обл.) — піаніст, композитор. Заслужений діяч мистецтв України (2009). Лауреат та дипломант низки міжнародних джазових фестивалів, зокрема у м...."
14994,Прищенко Світлана Валеріївна,1966.0,Донецьк,дизайнерка,"(14. 09. 1966, Донецьк) — дизайнерка, мистецтвознавець. Кандидат технічних наук (2009), доктор мистецтвознавства (2021), професор (2021). Закінчила Донецьке художнє училище (1985) та художньо-графічний..."
14996,Прінь Сергій Сергійович,1962.0,Донецьк,живописець,"(12. 02. 1962, Донецьк) — живописець. Син С. І. Пріня. Член НСХУ (2000). Закінчив Харківський художньо-промисловий інститут (1996; викладач Є. Биков). Відтоді — на творчій роботі. Працює в різних техніках,..."
15001,Прокіпчак Михайло,1931.0,"с. Борів, нині у складі м. Меджилабірці Пряшівського краю, Словаччина",український диригент у Словаччині,"(06. 09. 1931, с. Борів, нині у складі м. Меджилабірці Пряшівського краю, Словаччина) — український диригент у Словаччині. Закінчив педагогічну гімназію у Меджилабірцях (1952), навчався у Вищій..."
15005,Прокопенко Володимир Павлович,1937.0,"с. Старосілля Городищенського р-ну Київської обл., нині Черкаського р-ну Черкась",перекладач,"(28. 11. 1937, с. Старосілля Городищенського р-ну Київської обл., нині Черкаського р-ну Черкаської обл.) — перекладач, видавець. Член НСПУ (1985). Закінчив факультет журналістики Львівського..."
15009,Прокопенко Микола Миколайович,1945.0,"с. Зельці, нині с-ще Лиманське Роздільнянського р-ну Одеської обл.",живописець,"(17. 08. 1945, с. Зельці, нині с-ще Лиманське Роздільнянського р-ну Одеської обл.) — живописець, графік, реставратор. Чоловік В. Прокопенко. Народний художник України (2015). Премії імені О. Осмьоркіна..."
15011,Прокопів Петро Микитович,1947.0,"с. Кам’янка Ланчинського р-ну Станіславської обл., нині Камінне Івано-Франківськ",графік,"(18. 01. 1947, с. Кам’янка Ланчинського р-ну Станіславської обл., нині Камінне Івано-Франківського р-ну Івано-Франківської обл.) — графік, майстер екслібрису, живописець, художник-монументаліст...."
15012,Прокопів-Боровик Леся Петрівна,1976.0,Івано-Франківськ,художниця декоративно-ужиткового мистецтва,"(22. 03. 1976, Івано-Франківськ) — художниця декоративно-ужиткового мистецтва. Дочка П. Прокопіва. Членкиня НСХУ (2010). Закінчила Львівську академію мистецтв (1997; викладачі О. Риботицька, П...."
15013,Прокопов Євген Йосипович,1950.0,Київ,скульптор,"(04. 05. 1950, Київ) — скульптор. Син Й. Прокопова. Заслужений художник України (1989). Член НСХУ (1978), Міжнародного центру скульптури (2022). Закінчив Київський художній інститут (1975; майстерня В...."
15014,Прокопов Сергій Миколайович,1953.0,"с. Шумаково Курської обл., РФ",хоровий диригент,"(11. 04. 1953, с. Шумаково Курської обл., РФ) — хоровий диригент, педагог. Професор (1997). Заслужений діяч мистецтв України (1994). Закінчив Харківський інститут мистецтв (1977; кл. А. Мірошникової) та..."
15017,Прокопович Мар’яна Іванівна,1961.0,Львів,перекладачка,"(28. 03. 1961, Львів) — перекладачка, мовознавець, лексикограф. Член НСПУ (2000). Премія «Ars Translationis» імені М. Лукаша (1998). Орден Зірки Італії (2017). Закінчила Львівський університет (1982). Учителювала;..."
15020,Прокоф’єв Євген Олександрович,1966.0,Запоріжжя,графік,"(10. 05. 1966, Запоріжжя) — графік. Чоловік А. Прокоф’євої. Член СХ з реклами (1996), НСХУ (2003). Закінчив Харківську академію дизайну та мистецтв (2012; викладачі В. Ганоцький, В. Ковтун). Працював..."
15021,Прокоф’єв Іван Петрович,1955.0,"с. Загоряни Новоушицького, нині Кам’янець-Подільського р-ну Хмельницької обл.",поет,"(07. 06. 1955, с. Загоряни Новоушицького, нині Кам’янець-Подільського р-ну Хмельницької обл.) — поет, критик, літературознавець, перекладач. Член НСПУ (2005). Кандидат філологічних наук (2004). Премії..."
15022,Прокоф’єва Анжела Миколаївна,1967.0,Запоріжжя,живописець,"(30. 08. 1967, Запоріжжя) — живописець, дизайнер. Дружина Є. Прокоф’єва. Член СХ з реклами (1996), НСХУ (2019). Закінчила Ворошиловградське художнє училище (нині Луганськ, 1987), Класичний приватний..."
15026,Пронін Валерій Миколайович,1956.0,"м. Лівни Орловської обл., РФ",живописець,"(04. 05. 1956, м. Лівни Орловської обл., РФ)  — живописець, графік. Член НСХУ (1992). Закінчив Харківський художньо-промисловий інститут (1980). Працював художником виробничого об’єднання «Азовкабель» у..."
15030,Пронькіна Олена Василівна,1988.0,Ташкент,живописець,"(11. 12. 1988, Ташкент) — живописець, керамістка. Членкиня НСХУ (2019). Закінчила Київський інститут декоративно-прикладного мистецтва і дизайну (2013). У 2020—22 — викладач рисунку, живопису, основ..."
