id,name,birth_year,birth_city,profession,bio_text
4367,Гоманюк Віктор  Миколайович,1960.0,с. Михайлівка Березан. р-ну Микол. обл.,живописець,"(09. 07. 1960, с. Михайлівка Березан. р-ну Микол. обл.) – живописець. Член НСХУ (2003). Закін. Суздал. худож.-реставрац. училище (РФ, 1990), Моск. академію друку (1997; викл. Ю. Лебеденко, Л. Павлов). Учасник..."
4372,Гомон Микола  Володимирович,1942.0,с. Вільна Україна Голопристан. р-ну Херсон. обл.,письменник,"(23. 02. 1942, с. Вільна Україна Голопристан. р-ну Херсон. обл.) – письменник, журналіст. Член НСПУ (1979). Обл. літ. премії ім. М. Андросова (1988) та М. Нагнибіди (1995). Закін. Київський університет (1970) і ВПШ..."
4373,Гомон Сергій  Петрович,1959.0,м. Синельникове Дніпроп. обл.,співак (тенор),"(14. 09. 1959, м. Синельникове Дніпроп. обл.) – співак (тенор). Лауреат Міжнар. конкурсу вокалістів ім. М. Лисенка (Київ, 1988). Закін. Харків. інститут мистецтв (1985; кл. Л. Цуркан). Відтоді – соліст..."
4374,Гомон Леонід Іванович,1952.0,с. Сокиринці Срібнян. р-ну Черніг. обл.,скульптор і живописець,"(01. 10. 1952, с. Сокиринці Срібнян. р-ну Черніг. обл.) – скульптор і живописець. Заслужений майстер народної творчості України (2007). Закін. ПТУ у м. Свердловськ (нині Луган. обл., 1970); навч. у Моск. заоч...."
4376,Гоноболін Олександр  Чарльзович,1953.0,"с. Медведєво Ленінгр. обл., РФ",скрипаль,"(27. 11. 1953, с. Медведєво Ленінгр. обл., РФ) – скрипаль, композитор. Брат О. Гоноболіної. Народний артист України (2018). Лауреат Респ. конкурсу скрипалів (Київ, 1977). Закін. Київську консерваторію (1978;..."
4377,Гоноболіна Ольга Чарльзівна,1963.0,"м. Сухумі, Абхазія, Грузія",художниця театру,"(17. 05. 1963, м. Сухумі, Абхазія, Грузія) – художниця театру. Сестра О. Гоноболіна. Заслужений художник України (2009). Член НСХУ (2000). Закін. Ленінгр. вище худож.-пром. училище (нині С.-Петербург, 1988;..."
4382,Гонтар Сергій  Олексійович,1930.0,"ст. Роя, нині Мар’їн. р-ну Донец. обл.",скульптор,"(05. 01. 1930, ст. Роя, нині Мар’їн. р-ну Донец. обл.) – скульптор. Член НСХУ (1964). Закін. Київський художній інститут (1958; викл. М. Вронський, М. Гельман). Працює на Донец. худож.-вироб. комбінаті (нині..."
4385,Гонтар Олег Савович,1976.0,"с. Кульчин Ківерцівського, нині Луцького р-ну Волинської обл.",співак (тенор),"(05. 07. 1976, с. Кульчин Ківерцівського, нині Луцького р-ну Волинської обл.) — співак (тенор), аранжувальник, педагог. Доцент (2019). Заслужений артист України (2010). Премія КМ України (2003). Волинська..."
4388,Гонтарук Любов  Романівна,1947.0,с. Великий Кунинець Збараз. р-ну Терноп. обл.,поетеса,"(01. 04. 1947, с. Великий Кунинець Збараз. р-ну Терноп. обл.) – поетеса. Член НСПУ (1999). Закін. Терноп. пед. інститут (1970). Учителювала. Авторка кн. «Дружба впродовж вісімнадцяти років: Спогади про..."
4389,Гонтовий Сергій  Миколайович,1961.0,м. Бердянськ Запоріз. обл.,співак (драматичний тенор),"(09. 06. 1961, м. Бердянськ Запоріз. обл.) – співак (драматичний тенор). Заслужений артист України (2006). Закін. Донец. муз.-пед. інститут (1989; кл. Б. Константинова). Відтоді працює в Донец. театрі опери та..."
4390,Гончар Юлія Олегівна,1982.0,"Ворошиловград, нині Луганськ",поетеса,"(12. 10. 1982, Ворошиловград, нині Луганськ) — поетеса, літературознавиця. Членкиня НСПУ (2012). Кандидат філологічних наук (2009). Переможниця Всеукраїнського літературного конкурсу творів для дітей..."
4392,Гончар Андрій  Петрович,1936.0,"с. Деньги, нині Золотоніс. р-ну Черкас. обл.",актор,"(10. 10. 1936, с. Деньги, нині Золотоніс. р-ну Черкас. обл.) – актор. Народний артист УРСР (1981). Державна премія України імені Тараса Шевченка (1982). Закін. Київ. інститут театр. мистецтва (1960; курс І...."
4393,Гончар Андрій  Петрович,1974.0,Київ,живописець,"(15. 07. 1974, Київ) – живописець. Син П. Гончара та Н. Матвієнко, онук І. Гончара. Член НСХУ (2003). Закінчив Українську АМ (Київ, 1997; майстерня Ф. Гуменюка). Працював художником в Укрреставрації (1998–2003)...."
4397,Гончар Олексій  Іванович,1927.0,"с. Шандра, нині Миронів. р-ну Київ. обл.",літературознавець,"(16. 11. 1927, с. Шандра, нині Миронів. р-ну Київ. обл.) – літературознавець. Кандидат філологічних наук (1971). Закін. Київський університет (1951). Працював 1957–60 у Держлітвидаві України, від 1961 – в..."
4399,Гончар Петро  Іванович,1949.0,"с. Лип’янка Шполянського р-ну, нині Черкаська обл.",художник-монументаліст,"(30. 06. 1949, с. Лип’янка Шполянського р-ну, нині Черкаська обл.) – художник-монументаліст, живописець і музеєзнавець. Син Івана, батько Андрія Гончарів, чоловік Н. Матвієнко. Член НСХУ (1992)...."
4400,Гончар Сергій  Анатолійович,1962.0,"м. Якутськ, РФ",актор,"(28. 02. 1962, м. Якутськ, РФ) – актор. Заслужений артист України (1996). Закін. Київ. інститут театр. мистецтва (1986; викл. М. Рудін). Відтоді працює у Черніг. укр. муз.-драм. театрі ім. Т. Шевченка. Г. –..."
4405,Гончаренко Віктор  Вікторович,1959.0,Дніпропетровськ,композитор,"(29. 04. 1959, Дніпропетровськ) – композитор. Член НСКУ (1988). Закін. Київську консерваторію (1983; кл. В. Кирейка). Працював ст. муз. ред. видавництва «Музична Україна» (1983–94); спеціалістом комп’ютер...."
4406,Гончаренко Вікторія  Феодосіївна,1943.0,м. Васильків Київ. обл.,піаністка,"(28. 10. 1943, м. Васильків Київ. обл.) – піаністка, педагог. Доц. (1992). Державні нагороди СРСР. Закін. Київську консерваторію (1966; кл. Л. Вайнтрауба). Відтоді викладала у Чернів. муз. училищі; від 1970 – у..."
4407,Гончаренко Віра Володимирівна,1970.0,Дніпропетровськ,живописець,"(09. 06. 1970, Дніпропетровськ) – живописець. Дочка В. Падуна, дружина С. Гончаренка. Член НСХУ (1997). Закін. Укр. АМ (1996; майстерня В. Забашти). 1996–98 – викладач у Дніпроп. худож. коледжі. Учасниця респ.,..."
4408,Гончаренко Володимир  Іванович,1952.0,м. Берислав Херсон. обл.,графік і живописець,"(14. 07. 1952, м. Берислав Херсон. обл.) – графік і живописець. Чоловік М. Гусак. Член НСХУ (1993). Навч. у студії образотвор. мистецтва при Будинку нар. творчості (Херсон, 1970–73; викл. С. Коповський)...."
4409,Гончаренко Володимир  Тарасович,1947.0,с. Тарасівка Києво-Святошин. р-ну Київ. обл.,графік,"(04. 08. 1947, с. Тарасівка Києво-Святошин. р-ну Київ. обл.) – графік. Член НСХУ (1983). Закін. Укр. полігр. інститут у Львові (1972; викл. Б. Валуєнко, О. Крилова). 1972–74 – худож. ред. видавництва «Мистецтво»;..."
4412,Гончаренко Ігор  Іванович,1959.0,с. Неданчичі Ріпкин. р-ну Черніг. обл.,скульптор,"(10. 12. 1959, с. Неданчичі Ріпкин. р-ну Черніг. обл.) – скульптор. Член НСХУ (1989). Закін. Київський художній інститут (1989; викл. М. Вронський, В. Чепелик). Працював викл. скульптури у Київ. школі..."
4413,Гончаренко Марина  Анатоліївна,1967.0,Чернігів,хоровий диригент,"(14. 10. 1967, Чернігів) – хоровий диригент, співачка. Народний артист України (2016). Закін. Харків. інститут мистецтв (1991; кл. хор. диригування Н. Бєлік-Золотарьової). Відтоді працювала викл. хор...."
4414,Гончаренко Марина  Миколаївна,1938.0,"м. Томськ, РФ",співачка (сопрано),"(03. 06. 1938, м. Томськ, РФ) – співачка (сопрано). Заслужений артист УРСР (1985). Закін. Урал. консерваторію у Свердловську, нині Єкатеринбург, РФ (1963; викл. З. Тарасенко). Відтоді – солістка Перм., 1967–72..."
4417,Гончаренко Сергій  Іванович,1944.0,Київ,живописець і графік,"(17. 10. 1944, Київ) – живописець і графік. Батько С. Гончаренка. Член НСХУ (1985). Державна премія України імені Тараса Шевченка (1983). Закін. Київський художній інститут (викл. М. Хмелько, В. Шаталін)...."
4418,Гончаренко Сергій  Сергійович,1967.0,Київ,живописець,"(20. 12. 1967, Київ) – живописець. Син Сергія, чоловік Віри Гончаренків. Член НСХУ (1997). Закін. Укр. АМ (1995; викл. М. Гуйда, В. Шаталін). 1996–98 – викладач у Дніпроп. худож. коледжі. На творчій роботі...."
4419,Гончаренко Тарас  Євгенович,1962.0,Київ,живописець і графік,"(21. 06. 1962, Київ) – живописець і графік. Син С. Бондаренко та Є. Гончаренка, брат Ю. Гончаренка, онук В. Бондаренка та В. Кирилової. Член НСХУ (1986). Закін. Київський художній інститут (1986; викл. Т...."
4420,Гончаренко Тетяна  Володимирівна,1957.0,Одеса,живописець,"(22. 10. 1957, Одеса) – живописець. Дочка В. Кулигіної, дружина О. Лісовського. Член НСХУ (1988). Закін. Одес. художнє училище (1978; викл. Г. Гармидер, С. Лукін). На творчій роботі. Учасниця респ., всесоюз...."
