id,name,birth_year,birth_city,profession,bio_text
9923,Кривопуст Богдан Леонідович,1975.0,Запоріжжя,композитор,"(24. 05. 1975, Запоріжжя) – композитор, піаніст, педагог. Син Л. Кривопуста. Премія ім. Л. Ревуцького (2005). Член НСКУ (2000). Лауреат Міжнар. студент. конкурсу ім. М. Ли­сенка (1992, 1-а премія). Закін. Нац. муз...."
9924,Кривопуст Леонід Григорович,1950.0,Запоріжжя,живописець,"(07. 07. 1950, Запоріжжя) – живописець. Батько Б. Кривопуста. Член НСХУ (1987). Закін. Одес. художнє училище (1966; викл. Я. Киричек, В. Савранський). Працював у Запоріжжі: від 1970 – на худож.-вироб...."
9925,Криворученко Ірина Петрівна,1966.0,"м. Нововолинськ, нині Володимирського р-ну Волинської обл.",співачка (мецо-сопрано),"(26. 01. 1966, м. Нововолинськ, нині Володимирського р-ну Волинської обл.) — співачка (мецо-сопрано), педагог. Заслужена артистка України (2015). Рівненська обласна мистецька премія імені Г...."
9926,Криворучко Богдан Іванович,1948.0,"с. Чортория, нині Миролюбівка Терноп. р-ну Терноп. обл.",спі­­вак (баритон),"(09. 01. 1948, с. Чортория, нині Миролюбівка Терноп. р-ну Терноп. обл.) – спі­­вак (баритон). Заслужений артист України (1996). Закін. Київську консерваторію (1981; викл. Т. Михайлова). Був солістом Держ...."
9929,Криворучко Микола Васильович,1943.0,с. Костянтинівка Сахновщин. р-ну Харків. обл.,актор,"(16. 03. 1943, с. Костянтинівка Сахновщин. р-ну Харків. обл.) – актор. Заслужений артист України (2002). Закін. Харків. інститут мистецтв (1969; курс О. Глаголіна). Відтоді працює у Харків. рос. драм. театрі..."
9931,Криворучко Світлана Костянтинівна,1972.0,Харків,літературознавець,"(24. 03. 1972, Харків) – літературознавець. Доктор філологічних наук (2014). Закін. Харків. університет (1995), де відтоді й працює: від 2008 – доцент кафедр нім. філології й перек­­ла­­ду та історії..."
9932,Криворучко Світлана Миколаївна,1952.0,Київ,співачка (сопрано),"(07. 02. 1952, Київ) – співачка (сопрано), педагог. Дружина В. Миркотана. Заслужений артист України (1997). Міжнародна премія ім. С. Гулака-Артемовського (1996). Закін. Львів. консерваторію (1977; кл. П...."
9933,Криворучко Юрій Іванович,1955.0,м. Ківерці Волин. обл.,архітектор,"(15. 02. 1955, м. Ківерці Волин. обл.) – архітектор. Канд. архітектури (1988). За­­кін. Львів. політех. інститут (1977), де від 1978 й працює (нині Нац. університет «Львівська політехніка»): 1993–2012 – зав., від..."
9936,Кривошеїн Олександр Сергійович,1930.0,"м. Воронеж, РФ",художник театру,"(11. 09. 1930, м. Воронеж, РФ) – художник театру. Державна премія України імені Тараса Шевченка (1982). Закін. худож.-постановоч. факультет Ленінгр. інституту театру, музики та кінематографії (нині..."
9939,Кривуца Наталія Іванівна,1951.0,Львів,мистецтвознавець,"(07. 12. 1951, Львів) – мистецтвознавець, гро­мадська діячка. Закін. Київський художній інститут (1981). Працювала 1970–89 у Худож. фонді та Дирекції виставок СХУ у Києві; засн. та ведуча твор. клубу..."
