id,name,birth_year,birth_city,profession,bio_text
6822,Засєєв Олександр  Захарович,1939.0,"с. Засетикау, Північна Осетія, РФ",кінооператор,"(01. 05. 1939, с. Засетикау, Північна Осетія, РФ) – кінооператор. Член НСКінУ (1978). Працював кіномеханіком, фотографом та асистентом оператора Небітдагської студії телебачення (нині Балканабад,..."
6824,Заславський Веніамін  Фішельович,1936.0,Київ,художник театру,"(01. 05. 1936, Київ) – художник театру, живописець. Заслужений діяч культури Польщі (1989). Член НСХУ (1985). Закін. Київський художній інститут (1967; викл. В. Забашта, В. Костецький, Д. Лідер, І. Штільман)...."
6829,Заславський Олександр  Борисович,1909.0,,графік,"(04(17). 12. 1909, м. Біла Церква, нині Київ. обл. – ?) – графік. Навч. в ізостудії при редакції г. «Пролетарская правда» (Київ, 1923–25) у К. Агніт-Следзевського, у Саратові (РФ) – в А. Скворцова (кін. 1930-х..."
6832,Заставна Ірина  Олександрівна,1963.0,"м. Шяуляй, Литва",графік і живописець,"(07. 08. 1963, м. Шяуляй, Литва) – графік і живописець. Закін. Київський художній інститут (1989; викл. М. Компанець, А. Чебикін, П. Чобітько). На творчій роботі. Учасниця всеукр., міжнар. мистецьких..."
6834,Заставний Олег  Стахович,1944.0,"с. Княгиничі Рогатин. р-ну Станіслав., нині Івано-Фр. обл.",живописець,"(15. 06. 1944, с. Княгиничі Рогатин. р-ну Станіслав., нині Івано-Фр. обл.) – живописець, графік і художник монументального розпису. Член НСХУ (1993). Закін. Львів. училище приклад. мистецтва (1970; викл. Т...."
6835,Заставський Володимир  Якович,1930.0,"с. Новогригорівка Долин. р-ну, нині Кіровогр. обл.",графік,"(15. 03. 1930, с. Новогригорівка Долин. р-ну, нині Кіровогр. обл.) – графік. Член НСХУ (1996). Закін. Дні-
проп. художнє училище (1959; викл. Л. Вітковський, М. Погрібняк, М. Родзін). Працював 1959–62 художником..."
6836,Засухін Володимир  Фролович,1947.0,Львів,співак (баритон),"(11. 06. 1947, Львів) – співак (баритон), композитор. Народний артист України (1997). Орден «За заслуги» 3-го ступеня (2000). Закін. Львів. консерваторію (1976; кл. П. Кармалюка). Відтоді – соліст Укрконцерту..."
6837,Затварська Романна  Василівна,1950.0,"м. Коломия, нині Івано-Фр. обл.",піаністка,"(02. 02. 1950, м. Коломия, нині Івано-Фр. обл.) – піаністка, театрознавець, педагог. Дочка О. Затварської. Премія ім. І. Котляревського (2000). Закін. Івано-Фр. муз. училище (1972; викл. І. Гриневич, А...."
6840,Затинайко Володимир  Тихонович,1937.0,"м. Кашин Твер. обл., РФ",художник декоративного скла,"(16. 10. 1937, м. Кашин Твер. обл., РФ) – художник декоративного скла. Бронз. медалі ВДНГ СРСР (1983) та УРСР (1987). Член НСХУ (1972). Закін. Одес. театр. худож.-тех. училище (1956), Ленінгр. вище худож.-тех. училище..."
6845,Затуловський Леонід  Борисович,1935.0,м. Біла Церква Київ. обл.,диригент,"(01. 09. 1935, м. Біла Церква Київ. обл.) – диригент, композитор, педагог. Заслужений діяч мистецтв України (1996). Закін. Чернів. муз. училище (1955; кл. духових інструментів І. Петрова). Відтоді працював..."
6846,Затьора Сергій  Юрійович,1974.0,м. Бердянськ Запоріз. обл.,живописець і графік,"(11. 12. 1974, м. Бердянськ Запоріз. обл.) – живописець і графік. Син Ю. Затьори. Член НСХУ (2008). Закін. Бердян. пед. інститут (1997; викл. Ю. Затьора). Від 2003 – викладач Бердян. дит. худож. школи. Учасник..."
6847,Затьора Юрій  Васильович,1947.0,смт Комиш-Зоря Куйбишев. р-ну Запоріз. обл.,графік,"(10. 03. 1947, смт Комиш-Зоря Куйбишев. р-ну Запоріз. обл.) – графік. Батько С. Затьори. Закін. Укр. полігр. інститут у Львові (1977; викл. В. Бунов, О. Іванченко, І. Прийдан). Працював на Запоріз...."
6850,Захара Ігор  Степанович,1943.0,Львів,філософ і перекладач,"(27. 12. 1943, Львів) – філософ і перекладач. Кандидат філософських наук (1977). Закін. Львівський університет (1966). Відтоді працював у Самбір. мед. училищі та Львів. обл. архіві; від 1968 – в Інституті..."
6851,Захаревич Михайло  Васильович,1950.0,с. Сосонка Вінн. р-ну Вінн. обл.,актор,"(26. 09. 1950, с. Сосонка Вінн. р-ну Вінн. обл.) – актор, театральний діяч, педагог. Народний артист України (2004). Академік НАМУ (2025). Премія ім. М. Кропивницького (1998). Орден князя Ярослава Мудрого 5-го..."
6856,Захаржевський Микола  Миколайович,1922.0,Севастополь,графік і художник театру,"(02. 05. 1922, Севастополь – ?) – графік і художник театру. Навч. у Київ. худож. інституті (1937–40; викл. Ф. Кричевський, І. Хворостецький). Учасник 2-ї світової війни. Брав участь у мист. виставках від 1956...."
6858,Захарко Ірена  Ізидорівна,1949.0,"с. Старий Яричів, нині Кам’янка-Бузького р-ну Львів. обл.",співачка (лірико-колоратурне сопрано),"(15. 09. 1949, с. Старий Яричів, нині Кам’янка-Бузького р-ну Львів. обл.) – співачка (лірико-колоратурне сопрано). Дружина В. Федотова. Заслужений артист України (1997), засл. діяч культури Польщі (1996)...."
6859,Захаров Віктор  Олександрович,1950.0,Тбілісі,актор,"(13. 04. 1950, Тбілісі) – актор. Заслужений артист України (2004). Закін. Тбіліс. театр. інститут (1975; викл. Г. Лорд-Кіпанідзе, О. Рубін). Відтоді працював у Тбіліс. рос. драм. театрі ім. О. Грибоєдова. Від..."
6862,Захаров Микола  Дмитрович,1923.0,"с. Красний Октябр, нині смт Макіїв. міськради Донец. обл.",скульптор,"(29. 08. 1923, с. Красний Октябр, нині смт Макіїв. міськради Донец. обл.) – скульптор. Навч. у Ворошиловгр. худож. училищі (нині Луганськ, 1940–41; викл. В. Агибалов, В. Мухін, В. Федченко). Від 1948 працював..."
6864,Захаров Роман  Максиміліанович,1930.0,"м. Нижній Новгород, РФ",скульптор,"(04. 07. 1930, м. Нижній Новгород, РФ) – скульптор. Закін. Загор. худож.-пром. училище (нині м. Сергієв Посад Моск. обл., 1970). Учасник мистецьких виставок від 1957. Персон. – у Львові (1970). Створював..."
6870,Захарова Людмила  Миколаївна,1951.0,"Ворошиловград, нині Луганськ",живописець,"(30. 07. 1951, Ворошиловград, нині Луганськ) – живописець. Дружина В. Мазура, мати О. Мазур-Посвалюк. Член НСХУ (1989). Закін. Київський художній інститут (1978; викл. Л. Вітковський, В. Гурін, В...."
6872,Захарченко Валентин  Андрійович,1949.0,с. Ялцiвка Малин. р-ну Житомир. обл.,живописець,"(01. 08. 1949, с. Ялцiвка Малин. р-ну Житомир. обл.) – живописець. Член НСХУ (2008). Закін. Одес. пед. інститут (1972; викл. М. Морозов). Відтоді працює у ньому (нині Пд.-укр. пед. університет): викл. каф. малюнку..."
6873,Захарченко Валентина  Олександрівна,1941.0,Харків,хоровий диригент,"(02. 08. 1941, Харків) – хоровий диригент, піаністка, педагог. Дружина В. Іконника. Народний артист України (1997). Орден княгині Ольги 3-го ступеня (2011). Закін. Київську консерваторію (1967; кл. хор...."
6874,Захарченко Валерій  Стефанович,1941.0,Київ,співак (баритон),"(12. 04. 1941, Київ) – співак (баритон), педагог. Чоловік Г. Захарченко. Народний артист УРСР (1991). Закін. Київську консерваторію (1970; викл. О. Гродзинський, О. Колодуб). Відтоді – соліст ансамблів..."
6878,Захарченко Іван  Карпович,1940.0,с. Ситняки Макарів. р-ну Київ. обл.,письменник,"(05. 06. 1940, с. Ситняки Макарів. р-ну Київ. обл.) – письменник. Член НСПУ (1986). Освіта середня. Працював у колгоспі, на буд-ві, водієм та ін. Від 1987 – на творчій роботі. Мешкає у рідному селі, життю в..."
6879,Захарченко Наталія  Дмитрівна,1956.0,Київ,графік,"(30. 10. 1956, Київ) – графік. Дочка Д. Захарченка. Член НСХУ (1988). Закін. Ленінгр. вище худож.-пром. училище (нині С.-Петербург, 1979; викл. В. Петров, З. Томашевська). На творчій роботі. Розробляє дизайн..."
6882,Захарчишин Ярослав  Миколайович,1927.0,"с. Дроздовичі, нині Городоцького р-ну Львів. обл.",художник декоративного мистецтва,"(03. 08. 1927, с. Дроздовичі, нині Городоцького р-ну Львів. обл.) – художник декоративного мистецтва. Член НСХУ (1967). Закін. Львів. інститут прикладного та декоративного мистецтва (1954; викл. В...."
6883,Захарчук Ірина Василівна,1965.0,"м. Дубровиця, нині Сарненського р-ну Рівненської обл.",літературознавець,"(18. 11. 1965, м. Дубровиця, нині Сарненського р-ну Рівненської обл.) — літературознавець. Доктор філологічних наук (2010). Закінчила Рівненський педагогічний інститут (1983). Учителювала (1987—92); від 1992..."
6884,Захарчук Валентина  Олексіївна,1956.0,Київ,живописець,"(13. 04. 1956, Київ) – живописець. Дочка Г. Григор’євої та О. Захарчука, сестра Івана, онука Сергія Григор’євих. Член НСХУ (1989). Закін. Респ. художню школу ім. Т. Шевченка (Київ; викл. С. Григор’єв, Г...."
6887,Захарчук Тетяна  Григорівна,1960.0,Кишинів,музикознавець,"(27. 12. 1960, Кишинів) – музикознавець, співачка (ліричне сопрано), педагог. Канд. мистецтвознавства (2009), доцент (2003). Заслужений артист України (1994). Лауреатка міжнар. конкурсів: в Тулузі (Франція,..."
6888,Захарчук-Дементьєва Лариса  Георгіївна,1965.0,с. Михайлівка Шаргород. р-ну Вінн. обл.,художниця декоративно-ужиткового мистецтва і живописець,"(04. 04. 1965, с. Михайлівка Шаргород. р-ну Вінн. обл.) – художниця декоративно-ужиткового мистецтва і живописець. Член НСХУ (1995). Закін. Харків. худож.-пром. інститут (1988; викл. С. Солодовник, О...."
6895,Заярна Ірина Сергіївна,1964.0,Київ,літературознавець,"(15. 12. 1964, Київ) – літературознавець. Дочка Тамари, онука Петра Заморіїв. Доктор філологічних наук (2005), професор (2006). Закін. Київський університет (1987), де й працює від 1992: від 2006 – професор..."
6897,Заярченко Наталія Олександрівна,1950.0,"с. Петриківка, нині смт Петриків. р-ну Дніпроп. обл.",художниця петриківського розпису,"(13. 03. 1950, с. Петриківка, нині смт Петриків. р-ну Дніпроп. обл.) – художниця петриківського розпису, графік. Дружина А. Заярченка. Бронз. медаль ВДНГ УРСР (1986). Член НСХУ (1998). Декор. розпису навч. у..."
6899,Заяць Зиновій Максимович,1941.0,"с. Новосілки, нині Польща",художник-монументаліст і живописець,"(20. 02. 1941, с. Новосілки, нині Польща) – художник-монументаліст і живописець. Член НСХУ (1992). Закін. Львів. інститут прикладного та декоративного мистецтва (1972; викл. Д. Довбошинський, Д. Крвавич)...."
6903,Заяць Ярослав Миколайович,1951.0,"с. Микулинці Снятин. р-ну Станіслав., нині Івано-Фр. обл.",графік,"(12. 01. 1951, с. Микулинці Снятин. р-ну Станіслав., нині Івано-Фр. обл.) – графік. Заслужений художник України (2009). Обл. літ.-мист. премія ім. С. Воробкевича (1997). Член НСХУ (1984). Закін. Київський..."
6905,Збаничук Констянтин,1986.0,м. Кривий Ріг Дніпроп. обл.,співак (контртенор),"(23. 12. 1986, м. Кривий Ріг Дніпроп. обл.) – співак (контртенор), піаніст. Лауреат низки всеукр. та міжнар. конкурсів, зокрема «Constellation» (Одеса, 2006), «Нові імена» (Київ, 2008; обидва – 1-а премія). Навч. у..."
6910,Зборовець Іполит Васильович,1939.0,"м. Осипенко, нині Бердянськ Запоріз. обл.",літературознавець,"(07. 10. 1939, м. Осипенко, нині Бердянськ Запоріз. обл.) – літературознавець. Син В. Зборовця. Доктор мистецтвознавства (1996), професор (2005). Закін. Харків. бібліот. інститут (1964), Бєлгород. пед...."
6915,Зварич Ігор Михайлович,1959.0,с. Богдан Рахів. р-ну Закарп. обл.,літературознавець,"(16. 07. 1959, с. Богдан Рахів. р-ну Закарп. обл.) – літературознавець. Доктор філологічних наук (2003). Закін. Чернів. університет (1985), де й працює: від 2005 – декан факультету педагогіки, психології та..."
6916,Зварич Марта Ігорівна,1989.0,м. Дрогобич Львів. обл.,живописець і графік,"(11. 04. 1989, м. Дрогобич Львів. обл.) – живописець і графік. Закін. Стрий. вище худож.-профес. училище (Львів. обл., 2008; викл. Л. Луців, П. Санько), навч. у Закарп. худож. інституті (Ужгород, 2008). На творчій..."
6923,Звиняцьковський Володимир Янович,1957.0,"м. Горлівка, нині Донец. обл.",літературознавець,"(24. 12. 1957, м. Горлівка, нині Донец. обл.) – літературознавець. Син Я. Звиняцьковського. Доктор філологічних наук (1995). Закін. Київ. пед. інститут (1979). Учителював. Працював н. с. Інституту літ-ри..."
6924,Звиняцьковський Роман Абрамович,1944.0,Київ,мистецтвознавець,"(18. 01. 1944, Київ) – мистецтвознавець. Член НСХУ (1989). Закін. Київський художній інститут (1976). Працював мистецтвознавцем, інж. Київ. творчо-вироб. комбінату «Художник»; дир. пересув. виставок СХУ..."
6925,Звіжинський Анатолій Євгенович,1966.0,Івано-Франківськ,мистецтвознавець,"(07. 12. 1966, Івано-Франківськ) – мистецтвознавець, живописець, дизайнер. Закін. Укр. АМ (Київ, 1997; викл В. Могилевський). Куратор програм сучас. мистецтва в Івано-Франківську (від 1991), галерей..."
