id,name,birth_year,birth_city,profession,bio_text
1774,Бережний Ігор Петрович,1976.0,с. Настасів Терноп. р-ну Терноп. обл.,поет,"(10. 03. 1976, с. Настасів Терноп. р-ну Терноп. обл.) – поет. Член НСПУ (2003). Обл. літ. премія ім. С. Будного (2003). Закін. Терноп. пед. університет (1998). Відтоді – викладач Терноп. вищого профес. училища...."
1775,Бережницька Емілія Павлівна,1942.0,"с. Голинь Калус. р-ну, нині Івано-Фр. обл.",живописець,"(05. 04. 1942, с. Голинь Калус. р-ну, нині Івано-Фр. обл.) – живописець. Малярству навчалася самотужки. Учасниця міських, обл. та респ. виставок від 1972. Персон. у Коломиї (1995), Івано-Франківську, Львові..."
1777,Береза Євген Якович,1942.0,Дніпропетровськ,співак (лірико-драматичний тенор),"(28. 01. 1942, Дніпропетровськ) – співак (лірико-драматичний тенор). Заслужений артист УРСР (1982). Закін. Харків. інститут мистецтв (1971; викл. Ю. Кулик, О. Степанова). 1966–67 – соліст Держ. нар. хору ім. Г...."
1778,Береза Зиновій  Іванович,1933.0,"с. Женів Глинян., нині Золочів. р-ну Львів. обл.",художник-кераміст,"(29. 07. 1933, с. Женів Глинян., нині Золочів. р-ну Львів. обл.) – художник-кераміст. Батько І. Берези. Член НСХУ (1971). Закін. Львів. інститут прикладного та декоративного мистецтва (1965, викл. Р...."
1779,Береза Ігор Зиновійович,1959.0,Львів,художник-кераміст,"(04. 08. 1959, Львів) – художник-кераміст. Син Зиновія, чоловік Тамари Беріз. Член НСХУ (1992). 2-а премія на 7-й і 8-й міжнар. виставках мистецтва малих форм (1993, Торонто). Закін. Львів. інститут..."
1780,Береза Тамара Анатоліївна,1964.0,Рівне,художник-кераміст,"(26. 04. 1964, Рівне) – художник-кераміст. Дружина І. Берези. Член НСХУ (2000). Закін. Львів. інститут прикладного та декоративного мистецтва (1992; викл. Л. Аверкієва). Працювала в майстернях худож. фонду..."
1781,Береза Юрій Павлович,1955.0,с. Городище Шепетів. р-ну Хмельн. обл.,письменник,"(22. 05. 1955, с. Городище Шепетів. р-ну Хмельн. обл.) – письменник. Брат М. Берези. Член НСПУ (1994). Закін. Рівнен. пед. інститут (1977). Учителював (1977–82). Працював кор. остроз. рай. г. «Зоря..."
1782,Береза Богдан Степанович,1948.0,с. Середпільці Радехів. р-ну Львів. обл.,режисер,"(18. 06. 1948, с. Середпільці Радехів. р-ну Львів. обл.) – режисер. Заслужений діяч мистецтв України (2008). Закін. Харків. інститут культури (1971; викл. М. Терещенко). Відтоді працював дир. Будинку..."
1785,Березенко Микола Михайлович,1941.0,"м. Шпола Київ., нині Черкас. обл.",український громадсько-культурний діяч в Росії,"(31. 05. 1941, м. Шпола Київ., нині Черкас. обл.) – український громадсько-культурний діяч в Росії, поет. Член Моск. товариства укр. культури «Славутич». Закін. 2-й мед. інститут у Москві (1970). Від 1974 –..."
1788,Березіна Дарина Юріївна,1982.0,Миколаїв,письменниця,"(19. 06. 1982, Миколаїв) – письменниця. Член НСПУ (2006). Закін. Микол. гуманітар. університет (2004), де й викладає. Авторка зб. поезій та прози «Камера схову» (К., 2004), поезій «Всього лише серпень» (Л.,..."
1790,Березницька Людмила Іванівна,1957.0,м. Ковель Волин. обл.,мистецтвознавець,"(22. 11. 1957, м. Ковель Волин. обл.) – мистецтвознавець. Кандидат філософських наук (1993). Закін. Київський університет (1983). Працювала викл. історії й теорії світ. та вітчизн. культури в Київ...."
1797,Берелет Володимир Ілліч,1946.0,"с. Новоолександрівка Солонян., нині Синельників. р-ну Дніпроп. обл.",актор,"(19. 02. 1946, с. Новоолександрівка Солонян., нині Синельників. р-ну Дніпроп. обл.) – актор. Батько Володимира, чоловік Лілії Берелетів. Заслужений артист УРСР (1985). Закін. Дніпроп. театр. училище (1967;..."
1800,Берец Маргарита Вільмошівна,1956.0,Ужгород,художник декоративно-прикладного мистецтва,"(25. 03. 1956, Ужгород) – художник декоративно-прикладного мистецтва. Дочка В.-Й. Береца. Член НСХУ (1989). Лауреат обл. премії у галузі образотвор. мистецтва ім. Й. Бокшая та А. Ерделі (2008). Закінчила..."
1811,Берлізова Ірина Володимирівна,1963.0,Одеса,співачка (лірико-колоратурне сопрано),"(29. 03. 1963, Одеса) – співачка (лірико-колоратурне сопрано). Заслужений артист України (1997). Лауреат 1-ї премії респ. конкурсу вокалістів ім. М. Лисенка (1988), 2-ї премії міжнар. конкурсу ім. А...."
1812,Берлін Євген Гедеонович,1956.0,Дніпродзержинськ Дніпроп. обл.,поет,"(05. 10. 1956, Дніпродзержинськ Дніпроп. обл.) – поет. Член НСПУ (1995). Закін. Воронез. мед. інститут (1979). Працює хірургом у лікарні швидкої допомоги м. Дніпродзержинськ. У своїх творах Б. розмірковує..."
1813,Берлінський Юрій Григорович,1959.0,Чернігів,актор,"(02. 06. 1959, Чернігів) – актор. Заслужений артист України (1998). Закін. Київ. інститут театр. мистецтва (1980), відтоді працює в Черкас. укр. муз.-драм. театрі. Б. притаманні схильність до соц...."
1814,Бернадин Стефанія,1917.0,Ліщина,український живописець у США,"(1917, Ліщина) – український живописець у США. Член Об’єдн. укр. митців у США (відділ у Філадельфії). Навч. в Укр. худож. студії у Філадельфії, закін. Пенсильван. АМ (1976). Брала участь у виставках,..."
1815,Бернадська Світлана Григорівна,1937.0,"с. Баранівка, нині місто Житомир. обл.",живописець,"(15. 10. 1937, с. Баранівка, нині місто Житомир. обл.) – живописець. Державні нагороди СРСР. 1953–93 – працювала на Баранів. фарфор. заводі. Оздоблювала вироби з фарфору на замовлення для виставок в..."
1816,Бернадська Ніна Іванівна,1959.0,"смт Теофіполь, нині Хмельницького р-ну Хмельницької обл.",літературознавець,"(18. 05. 1959, смт Теофіполь, нині Хмельницького р-ну Хмельницької обл.) — літературознавець. Доктор філологічних наук (2006), професор (2008). Закінчила Київський університет (1981), де й працює від 1984:..."
1818,Бернакевич Леся Євстахіївна,1966.0,Львів,прозаїк,"(19. 12. 1966, Львів) – прозаїк, гуморист-сатирик. Член НСПУ (2003). Закінчила Львівський університет (1995). Була артисткою хорової капели «Трембіта» Львівської філармонії (1988–90), театру «Драма» при..."
1819,Бернардацці Йосип Олександрович,1871.0,Швейцарія,архітектор,"(1871, Швейцарія – ?) – архітектор. Закін. С.-Петербур. АМ (1903). Брав участь в архіт. конкурсах (пам’ятник рос. військовим під м. Вітебськ, нині Білорусь, 1911, 3-я премія). Автор добудови та..."
1821,Бернат Леонід Анатолійович,1962.0,Київ,живописець,"(08. 02. 1962, Київ) – живописець, графік. Член НСХУ (2000). Закін. Київський художній інститут (1990). Учасник худож. виставок в Україні та за кордоном (Польща, 1989; Австрія, 1998; Німеччина, 1997–99). Творчий..."
