id,name,birth_year,birth_city,profession,bio_text
15583,Тараненко Людмила Василівна,1948.0,"м. Сміла Київської обл., нині Черкаського р-ну Черкаської обл.",письменниця,"(11. 10. 1948, м. Сміла Київської обл., нині Черкаського р-ну Черкаської обл.) — письменниця. Членкиня НСПУ (1987). Премії імені В. Симоненка (2018), імені М. Масла (2022). Закінчила Смілянський технікум..."
15586,Тарас Ярослав Миколайович,1944.0,Відень,архітектор,"(01. 10. 1944, Відень) — архітектор. Кандидат архітектури (1980), доктор історичних наук (2011), професор (2012). Дійсний член НТШ (2015), член-кореспондент Української академії архітектури (2003). Державна..."
15592,Тарнавська Мар’яна Ігорівна,1983.0,Львів,письменниця,"(23. 10. 1983, Львів) — письменниця, юристка. Членкиня НСПУ (2013). Кандидат юридичних наук (2013). Премії «Первоцвіт» (1995), імені Б.-І. Антонича «Привітання життя» (2012). Закінчила Львівську..."
15595,Тарнашинська Людмила Броніславівна,1952.0,"с. Тучин-2 Тучинського р-ну, нині с. Тучин Рівненського р-ну Рівненської обл.",літературознавець,"(04. 03. 1952, с. Тучин-2 Тучинського р-ну, нині с. Тучин Рівненського р-ну Рівненської обл.) — літературознавець, критик, прозаїк, есеїст, журналіст. Доктор філологічних наук (2014), професор (2015)...."
15598,Телятник Олена Миколаївна,1979.0,"м. Веймар, Німеччина",живописець,"(18. 05. 1979, м. Веймар, Німеччина) — живописець, графік, художник декоративно-ужиткового мистецтва. Медаль Міністерства культури Казахстану (2023). Лауреат Міжнародного конкурсу «Барви світу...."
15601,Теребун Сергій Іванович,1963.0,"с-ще Ріпки, нині Чернігівського р-ну Чернігівської обл.",культурний діяч,"(15. 03. 1963, с-ще Ріпки, нині Чернігівського р-ну Чернігівської обл.) — культурний діяч. Заслужений діяч мистецтв України (2018). Премії імені Г.  Сковороди «Сад божественних пісень» (2017), імені М...."
15604,Терещук Василь Петрович,1962.0,"с. Гірники Ратнівського, нині Ковельського р-ну Волинської обл.",письменник,"(02. 04. 1962, с. Гірники Ратнівського, нині Ковельського р-ну Волинської обл.) — письменник. Член НСПУ (1988). Закінчив Львівський університет (1984). Працював кореспондентом, завідувачем відділу..."
15606,Терлецький Валентин Миколайович,1975.0,Запоріжжя,письменник,"(26. 02. 1975, Запоріжжя) — письменник, рок-музикант. Член НСПУ (2019), НСЖУ (1999). Премія імені П. Ребра (2021), переможець численних літературних конкурсів. Закінчив Запорізький університет (1997). Відтоді..."
15608,Тесленко Лорина Діодорівна,1947.0,Київ,поетеса,"(Філоненко; 08. 05. 1947, Київ) — поетеса, перекладачка. Членкиня НСПУ (2018). Лауреатка пісенно-поетичних фестивалів «Мамині джерела» (Запоріжжя, 2002) і «Тарасове Запоріжжя» (2015). Закінчила..."
15613,Тимошенко Андрій Вікторович,1960.0,Харків,естрадний співак,"(26. 05. 1960, Харків) — естрадний співак, педагог. Заслужений артист України (2007). Закінчив Харківський медичний інститут (1983), Харківський інститут мистецтв (1989). У 1983—91 працював..."
15615,Тимчак Микола Михайлович,1956.0,"с. Велика Березовиця Микулинецького, нині Тернопільського р-ну Тернопільської об",письменник,"(01. 03. 1956, с. Велика Березовиця Микулинецького, нині Тернопільського р-ну Тернопільської обл.) — письменник, графік, різьбяр, іконописець. Член НСПУ (1987). Премії імені Вал. Поліщука, імені А...."
15619,Тиханський Михайло Іванович,1950.0,"с. Нова Гута Монастириського, нині Чортківського р-ну Тернопільської обл.",живописець,"(16. 10. 1950, с. Нова Гута Монастириського, нині Чортківського р-ну Тернопільської обл.) — живописець. Обласна мистецька премія імені Я. Музики (2010). Навчався на відділі художнього оброблення..."
15621,Тихонова Катерина Юріївна,1983.0,Суми,поетеса,"(12. 04. 1983, Суми) — поетеса. Членкиня НСПУ (2016). Закінчила Львівський університет (2005), Національний університет «Львівська політехніка» (2010). Голова Золочівської районної молодіжної..."
15626,Тімохін Віктор Олександрович,1947.0,"м. Ростов-на-Дону, РФ",архітектор,"(02. 02. 1947, м. Ростов-на-Дону, РФ) — архітектор, фахівець у галузі містобудування. Доктор архітектури (2004), професор (2005), дійсний член Української академії архітектури (2008). Закінчив Київський..."
15627,Тімошкіна Наталія Миколаївна,1961.0,"м. Дрезден, Німеччина",режисер,"(27. 02. 1961, м. Дрезден, Німеччина) — режисер, педагог. Заслужена діячка мистецтв України (2009). Премія імені В. Блавацького НСТДУ (2010). Закінчила Київський інститут культури (1987). На творчій роботі...."
15632,Ткач Михась,1937.0,"с. Ленінівка Березнянського р-ну, нині Сахнівка Чернігівського р-ну Чернігівсько",прозаїк,"(Михайло Михайлович; 19. 09. 1937, с. Ленінівка Березнянського р-ну, нині Сахнівка Чернігівського р-ну Чернігівської обл.) — прозаїк, публіцист, художник. Брат М. Ткача. Член НСПУ (2002). Премії імені М...."
15637,Ткаченко Ірина Надирівна,1945.0,"м. Кзил-Орда, Казахстан",сценограф,"(10. 04. 1945, м. Кзил-Орда, Казахстан) — сценограф, художник по костюмах, дизайнер. Закінчила школу-студію при МХАТ (1978). Працювала у Дніпропетровському українському театрі юного глядача (нині..."
15638,Ткаченко Анатолій Олександрович,1948.0,"с. Лук’янівка Таращанського, нині Білоцерківського р-ну Київської обл.",літературознавець,"(01. 02. 1948, с. Лук’янівка Таращанського, нині Білоцерківського р-ну Київської обл.) — літературознавець, письменник. Доктор філології (1999), професор (2001). Член НСПУ (1993). Закінчив Чернівецький..."
15639,Ткаченко Володимир Дмитрович,1953.0,"м. Сталіно, нині Донецьк",актор,"(25. 04. 1953, м. Сталіно, нині Донецьк) — актор. Заслужений артист УРСР (1983). Закінчив Донецьке культурно-освітнє училище (1973; викладачі В. Кузьменок, Р. Веселова). Працював 1973—2014 актором Донецького..."
