id,name,birth_year,birth_city,profession,bio_text
11428,Лозова Оксана Євгенівна,1963.0,с. Неслухів Кам’янка-Бузького р-ну Львів. обл.,письменниця,"(02. 05. 1963, с. Неслухів Кам’янка-Бузького р-ну Львів. обл.) – письменниця, перекладачка. Член НСПУ (2000). Літ. премія ім. М. Шашкевича (2010). Закін. Львівський університет (1987). Працювала на Львів...."
11429,Лозовенко Сергій Петрович,1951.0,"м. Красний Сулін Ростов. обл., РФ",актор,"(03. 08. 1951, м. Красний Сулін Ростов. обл., РФ) – актор. Заслужений артист України (1992). Закін. Ярославл. театр. училище (РФ, 1975; викл. М. Коваль, С. Тихонов). Працював у театрах Горького (нині Нижній..."
11433,Лозовська Віра Леонідівна,1980.0,Київ,живописець,"(01. 04. 1980, Київ) – живописець. Член НСХУ (2008). Закін. Нац. академію обра­зотвор. мистецтва (Київ, 2004; майстерня М. Стороженка). На творчій роботі. Учасниця обл., всеукр., міжнар. мистецьких виставок..."
11434,Лозовський Анатолій Максимович,1957.0,м. Глухів Сум. обл.,піаніст,"(10. 02. 1957, м. Глухів Сум. обл.) – піаніст, педагог. Доц. (2011). Заслужений артист України (2010). Закін. Донец. муз.-пед. інститут (1987; кл. Н. Чеснокової), де відтоді й викладає (нині муз. академія): від 2007 –..."
11437,Лозовський Станіслав Анатолійович,1981.0,Рівне,актор,"(12. 06. 1981, Рівне) – актор, режисер. Заслужений артист України (2015). Закін. Рівнен. гуманітар. університет (2003; викл. В. Богатирьов). Від 1998 працює у Рівнен. театрі ляльок; водночас від 2003 – у Рівнен...."
11438,Лоїк Григорій Іванович,1963.0,"с. Голгоча Бережан. р-ну, нині Волиця Підгаєц. р-ну Терноп. обл.",живописець,"(17. 06. 1963, с. Голгоча Бережан. р-ну, нині Волиця Підгаєц. р-ну Терноп. обл.) – живописець, графік, художник театру. Заслужений художник України (2019). Диплом всеукр. фестивалю «Терноп. театр...."
11447,Ломакін Віктор Григорович,1946.0,"с. Олень-Колодязь Воронез. обл., РФ",співак (тенор),"(28. 09. 1946, с. Олень-Колодязь Воронез. обл., РФ) – співак (тенор). Заслужений артист УРСР (1979). Лауреат Всесоюз. конкурсу вокалістів ім. М. Глінки (Ташкент, 1977, 2-а премія). Закін. Харків. інститут..."
11448,ломанець Валерій Абрамович,1943.0,"м. Курґан-Тюбе, Таджики­стан",піаніст,"(28. 01. 1943, м. Курґан-Тюбе, Таджики­стан) – піаніст, педагог. Заслужений артист УРСР (1986). Кращий концертмейстер конкурсу молодих опер. співаків фестивалю «Молоді голоси» (Одеса, 1980), 1-го Міжнар...."
11451,Ломко Світлана Анатоліївна,1964.0,"м. Жданов, нині Маріуполь Донец. обл.",співачка (мецо-сопрано),"(16. 03. 1964, м. Жданов, нині Маріуполь Донец. обл.) – співачка (мецо-сопрано). Заслужений артист України (2009). Лауреатка Всеукр. пісен. фестивалю-конкурсу ім. М. Маш­­кіна (м. Іршава Закарп. обл., 2000)..."
11452,Ломовський Анатолій Анатолійович,1978.0,Київ,живописець,"(21. 08. 1978, Київ) – живописець. Син А. Ломовського. Член НСХУ (2003). Закін. Нац. академію образотвор. мистецтва та архітектури (Київ, 2003; викл. Л. Вітковський, М. Гуйда, В. Шаталін). Працював 2003–15 ст...."
11453,Ломовський Анатолій Іванович,1944.0,м. Дніпродзержинськ Дніпроп. обл.,живописець,"(16. 10. 1944, м. Дніпродзержинськ Дніпроп. обл.) – живописець. Батько А. Ло­мовського. Заслужений діяч мистецтв України (2004). Член НСХУ (1982). Закін. Дніпроп. художнє училище (1967; викл. М. Боровський, Г...."
11454,Ломонос Марина Миколаївна,1960.0,с. Вихвостів Городнян. р-ну Черніг. обл.,письменниця,"(05. 02. 1960, с. Вихвостів Городнян. р-ну Черніг. обл.) – письменниця. Член НСПУ (1997). Лауреатка міжнар. літ. конкурсу «Грано­слов» (1993). Закін. Київ. технол. інститут харчової промисловості (1981)...."
11455,Ломоносов Олександр Михайлович,1939.0,с. Березова Лука Гадяц. р-ну Полтав. обл.,співак (тенор),"(01. 02. 1939, с. Березова Лука Гадяц. р-ну Полтав. обл.) – співак (тенор). Нар. арт. РФ (1992). Закін. Держ. муз.-пед. інститут ім. Гнесіних (Москва, 1975; кл. Є. Бєлова). Мешкає і працює у Москві: 1970–73 – соліст..."
11456,Ломсадзе Мака Георгіївна,1974.0,"м. Хобі, Грузія",хореограф,"(04. 05. 1974, м. Хобі, Грузія) – хореограф. Заслужений діяч мистецтв України (2011). Закін. Тбіліс. університет (1999). У 1980–91 – солістка ансамблю у м. Хобі. Від 2000 мешкає в Києві, від 2003 – худож. кер...."
11457,Лончина Ірина Володимирівна,1982.0,с. Королівка Тлумац. р-ну Івано-Фр. обл.,естрадна співачка,"(05. 12. 1982, с. Королівка Тлумац. р-ну Івано-Фр. обл.) – естрадна співачка. Заслужений артист України (2008). Ґран-Прі Всеукр. конкурсу «Кар­патські соловейки» (2000), Міжнар. конкурсів «Захід 21..."
11462,Лопата Павло,1945.0,"с. Калинів Меджилабір. округу, Словаччина",український живописець і культурний діяч у Канаді,"(20. 03. 1945, с. Калинів Меджилабір. округу, Словаччина) – український живописець і культурний діяч у Канаді. Член Укр. спілки образотвор. мистецтв у Торонто. Навч. у відділі ху­дож. творчості ВШ..."
11468,Лопухова Наталія Олександрівна,1966.0,Київ,графік,"(01. 03. 1966, Київ) – графік, живописець. Дочка Олександра та Надії, сестра Світлани Лопухових. Заслужений художник України (1996). Срібна медаль АМ СРСР (1989). Член НСХУ (1989). Закін. Київський художній..."
11469,Лопухова Світлана Олександрівна,1951.0,Київ,живописець,"(11. 12. 1951, Київ) – живописець, графік. Дочка Олександра та Надії, сестра Наталії Лопухових, мати А. Подерв’янської. Заслужений художник України (2007). Член НСХУ (1984). Закін. Київський художній..."
11472,Лосєв Станіслав Іванович,1945.0,"м. Сватове Ворошиловгр., нині Луган. обл.",прозаїк,"(31. 05. 1945, м. Сватове Ворошиловгр., нині Луган. обл.) – прозаїк, валеолог. Член НСПУ (1995). Закін. Горлів. інститут іноз. мов (Донец. обл., 1973), Харків. університет (2006). Від 1973 – викладач франц. і лат...."
11474,Лосицький Станіслав Феліціанович,1941.0,"с. Чернігівське Краснодар. краю, РФ",живописець,"(18. 06. 1941, с. Чернігівське Краснодар. краю, РФ) – живописець. Міжнар. премії ім. В. Винниченка (2008), ім. Г. Сковороди (2015). Кандидат технічних наук (1978). Член НСХУ (2000). Закін. Львів. лісотех. інститут..."
