id,migration_status,migration_reasoning
1272,non_migrated,Composer born in Ivano-Frankivsk region; career entirely in western Ukraine with no evidence of emigration or forced displacement.
1273,non_migrated,Graphic artist born in Dniprodzerzhynsk; worked as architect in Ukraine with no indication of emigration or forced relocation.
1278,non_migrated,Baritone singer; career spent in Ukrainian SSR theatres with no emigration or forced displacement noted.
1280,non_migrated,Poet born in Kirovohrad; studied and worked in Ukraine with no evidence of emigration.
1285,non_migrated,Painter born in Vinnytsia; worked at Vinnytsia art production combine with no emigration indicated.
1287,non_migrated,Writer born in Ternopil region; worked as doctor and regional official in Ukraine with no emigration noted.
1291,non_migrated,Decorative arts artist born in Zhytomyr; career entirely in Ukraine with no emigration indicated.
1292,non_migrated,Graphic artist born in Rostov region RF; studied in Saratov and Kyiv art institutions; worked in Ukraine from 1958 with no emigration.
1294,non_migrated,Decorative arts artist born in Lviv; studied and worked in Lviv with no emigration indicated.
1295,non_migrated,Decorative arts artist born in Prokopyevsk RF; studied in Kharkiv and worked in Ukraine with no emigration noted.
1297,non_migrated,Architect born in Sverdlovsk RF; career in Ukraine; member of Ukrainian Academy of Architecture with no emigration noted.
1298,non_migrated,Poet born in Sevastopol; studied in Simferopol and teaches in Ukraine with no emigration indicated.
1299,non_migrated,Singer born in Rivne region; career entirely in Ukrainian institutions with no emigration noted.
1300,non_migrated,Artist born in Onega RF; studied in Moscow and worked in Ukraine; member NSHU 1964 with no emigration noted.
1301,non_migrated,Sculptor born in Kyiv; career in Kyiv with international exhibition participation but no permanent emigration indicated.
1302,non_migrated,Poet born in Sumy region; worked as accountant in Ukrainian oil industry with no emigration noted.
1307,non_migrated,Painter born in Armenia; studied in Armenian and Moscow art schools; works in thematic painting in Ukraine with no emigration.
1309,internal_transfer,Born in Krasnodar RF; Crimean writer who taught in Russian Cossack villages and Krasnodar before moving to Ukraine; voluntary career movement within Soviet sphere.
1310,internal_transfer,Writer born in Ivano-Frankivsk region; was directed to work in Azerbaijan then returned to Ukraine; voluntary Soviet-era work assignment to another republic.
1315,non_migrated,Graphic artist born in Biysk RF; studied in Tbilisi Georgia and worked in Ukraine; career within Soviet republics ending in Ukraine.
1316,non_migrated,Cultural figure born in Digora North Ossetia RF; studied in Kherson and built career in Ukraine as People's Deputy; no emigration noted.
1324,non_migrated,Graphic artist born in Kyiv; career in Ukraine with international exhibition participation but no permanent emigration noted.
1325,non_migrated,Art scholar born in Tyryava Silna now Poland; career in Lviv institutions; no emigration despite birthplace now being Poland.
1327,non_migrated,Painter born near Lviv; career entirely in Lviv with no emigration noted.
1329,non_migrated,Actor born in Ternopil; career in Ternopil Ukrainian theatre with no emigration noted.
1332,non_migrated,Violinist born in Dnipropetrovsk; career entirely in Ukrainian musical institutions with no emigration.
1338,non_migrated,Painter born in Vinnytsia region; studied in Luhansk art school and worked in Ukraine with no emigration.
1339,non_migrated,Painter born in Luhansk region; studied in Luhansk art school and worked in Ukraine with no emigration.
1341,non_migrated,Graphic artist born in Kyiv; career in Kyiv art institutions with no emigration noted.
1344,non_migrated,Graphic artist born in Kyiv; career in Kyiv art institutions with no emigration noted.
1349,non_migrated,Painter born in Kyiv; career in Kyiv art institutions with no emigration noted.
1354,non_migrated,Painter born in Kyiv; career in Kyiv art institutions with no emigration noted.
1355,non_migrated,Choral conductor born in Ivano-Frankivsk region; career in Lviv conservatory and Ukrainian choral institutions with no emigration.
1357,non_migrated,Architect born in Volyn region; career in Ukrainian architecture with no emigration noted.
1358,non_migrated,Writer born in Volyn region; worked as journalist in Ukrainian press with no emigration noted.
1359,non_migrated,Composer born in Zaporizhzhia; career in Ukrainian pedagogical institutions with no emigration noted.
1360,non_migrated,Conductor born in Kyiv; career in Kyiv conservatory and Ukrainian choral institutions with no emigration.
1367,non_migrated,Film director born in Simferopol; career in Kyiv film production with no emigration noted.
1369,migrated,Ukrainian economist and publicist living in Slovakia; born in eastern Slovakia and built academic career there; settled in non-Soviet country.
1371,non_migrated,Dancer and choreographer born in Kalush; career in Ukrainian SSR dance ensembles with no emigration noted.
1375,unknown,Painter born in Myrhorod; bio is fragmentary and unclear about ultimate fate or emigration; insufficient information.
1377,non_migrated,Actor born in Kyzyl RF; studied and built career in Ukrainian theatres with no emigration noted.
1378,non_migrated,Pianist born in Potsdam Germany; studied in Kyiv conservatory and career in Ukraine with no emigration noted.
1381,non_migrated,Poet born in Poltava region; worked in local museum and registry office in Lubny with no emigration noted.
1382,non_migrated,Actor born in Zhytomyr; career in Ukrainian regional theatres with no emigration noted.
1383,non_migrated,Conductor born in Kyiv; career in Kyiv musical institutions including national opera with no emigration noted.
1386,non_migrated,Choral director born in Donetsk region; studied in Saratov and built career in Ukraine with no emigration noted.
1390,non_migrated,Actor born in Komsomolsk-on-Amur RF; studied in Kharkiv and worked in Zaporizhzhia Ukrainian theatre with no emigration.
1394,migrated,Ukrainian operatic soprano in the USA; born in Windsor USA to émigré family and entire career in North America.
1397,non_migrated,Literary scholar born in Kharkiv region; worked in party education and later Kharkiv university with no emigration noted.
1402,non_migrated,Painter born in Donetsk region; studied in Tbilisi and worked in Donetsk with no emigration noted.
1404,non_migrated,Artist born in Odesa region; taught and worked in Ukrainian institutions with no emigration noted.
1405,non_migrated,Graphic artist born in Ternopil region; career in Chernivtsi and Lviv institutions with no emigration noted.
1409,non_migrated,Graphic artist born in Vinnytsia region; WWII veteran; career in Ukrainian art institutions with no emigration noted.
1410,non_migrated,Decorative arts artist born in Lviv; career in Lviv art institutions with no emigration noted.
1413,non_migrated,Sculptor born in Kyiv region; career in Ukrainian art institutions with no emigration noted.
1417,non_migrated,Film director born in Nagorno-Karabakh Azerbaijan; career at Kyiv film studio with no emigration from Ukraine noted.
1418,non_migrated,Sculptor born in Leningrad; studied there then career in Ukraine from 1965 onwards with no emigration noted.
1419,non_migrated,Painter born in Vinnytsia region; career in Kyiv art institutions with no emigration noted.
1421,migrated,Composer; emigrated to USA in 1949 and built entire career there; confirmed diaspora figure receiving Ukraine's Shevchenko Prize.
1422,non_migrated,Poet born in Khmelnytskyi region; career in Ukrainian journalism and academic institutions with no emigration noted.
1423,non_migrated,Conductor born in Khmelnytskyi region; career entirely in Ukrainian musical institutions with no emigration noted.
1424,non_migrated,Graphic artist born in Kyiv region; career in Ukrainian art institutions with no emigration noted.
1426,non_migrated,Painter born in Kyiv; career in Ukrainian art institutions with no emigration noted.
1427,non_migrated,Painter born in Taganrog RF; worked in Nalchik RF 1934-53 then career in Ukraine; no emigration from Soviet sphere.
1430,non_migrated,Writer born in Ternopil region; career in Ukrainian journalism with no emigration noted.
1432,non_migrated,Painter born in Simferopol; career in Crimea and Kyiv art institutions with no emigration noted.
1433,non_migrated,Painter born in Crimea; career in Crimean art institutions with no emigration noted.
1434,non_migrated,Hungarian-language writer born in Uzhhorod; writes in Hungarian; member of Hungarian Writers Union (1995) but bio indicates he lives and works in Ukraine/Uzhhorod.
1437,unknown,Architect born in Berezhany 1861; worked in Lviv from 1890; bio is fragmentary with no death date or emigration details; insufficient info.
1446,non_migrated,Applied mathematics specialist born in Poltava region; career at Donetsk university with no emigration noted.
1447,non_migrated,Writer born in Ternopil region; studied in Kyiv and worked at sugar factory in Buchach with no emigration noted.
1448,non_migrated,Graphic artist born in Beltsy Moldova; studied in Kyiv and worked in Ukrainian art institutions with no emigration noted.
1453,non_migrated,Even poet born in Kamchatka RF; studied and worked in Russian Far East schools; no connection to Ukraine or emigration to West noted.
1461,non_migrated,Military conductor born in Orenburg RF; studied in Moscow and career in Ukrainian military bands with no emigration noted.
1463,non_migrated,Actor born in Donetsk region; career in Chernihiv youth theatre with no emigration noted.
1465,non_migrated,Violinist born in Kyiv; career in Kyiv orchestras with no emigration noted.
1467,non_migrated,Painter born in Poltava region; career in Ukrainian art institutions with no emigration noted.
1468,migrated,Poet born in Hamburg Germany; spent formative years in Canada (Sich; Sifton) and wrote Ukrainian poetry in diaspora context; settled in non-Soviet North America.
1471,non_migrated,Artist born in Lviv region; career in Lviv art institutions with no emigration noted.
1479,non_migrated,Art scholar born in Sniatyn; studied in Leningrad and career in Lviv art institutions with no emigration noted.
1481,non_migrated,Literary scholar born in Ternopil region; career at Lviv university with no emigration noted.
1482,non_migrated,Composer born in Lviv region; career in Ukrainian music studios with no emigration noted.
1484,non_migrated,Conductor born in Lviv; career in Lviv musical institutions with no emigration noted.
1485,non_migrated,Poet born in Lviv region; taught in Lviv region and worked as proofreader with no emigration noted.
1486,migrated,Painter born in Chortkiv; studied at Ontario College of Art in Toronto and Wayne State University in Detroit; career in Canadian diaspora art scene.
1487,non_migrated,Graphic artist born in Sakhalin RF; studied and worked in Ukrainian art institutions with no emigration noted.
1488,non_migrated,Painter born in Turkmenistan; studied in Ashgabat and Kyiv; worked in Ukrainian art production until 1996 with no emigration.
1490,non_migrated,Artist born in Kyiv; career at Kyivnaukfilm studio with no emigration noted.
1492,non_migrated,Painter born in Perm region RF; studied in Russia; works in Kyiv exhibition scene with no emigration noted.
1500,non_migrated,Conductor born in Mykolaiv; studied in Moscow and Kyiv conservatories; career in Ukrainian musical institutions with no emigration.
1501,non_migrated,Poet born in Kherson; studied in Odesa and works in journalism in Odesa with no emigration noted.
1502,non_migrated,Actor born in Yalta Crimea; career in Crimean and Odesa and Kharkiv puppet theatres with no emigration noted.
1506,non_migrated,Painter born in Kyiv; career in Kyiv art institutions with no emigration noted.
1510,non_migrated,Graphic artist born in Kyiv; career in Kyiv art institutions with no emigration noted.
1511,non_migrated,Painter born in Poltava region; career in Kyiv art institutions; People's Artist of Ukraine with no emigration noted.
1512,non_migrated,Art scholar born in Novosibirsk RF; studied in Kyiv and career in Kyiv art institutions with no emigration noted.
1514,non_migrated,Ballerina born in Odesa; studied in Moscow and career in Odesa opera ballet with no emigration noted.
1515,non_migrated,Painter born in Kharkiv; career in Kharkiv art institutions with no emigration noted.
1517,non_migrated,Painter born in Kharkiv; participated in Toronto exhibition 1995 but career remains in Kharkiv with no permanent emigration noted.
1518,non_migrated,Director born in Perm region RF; studied in Kyiv and career in Kyiv national drama theatre with no emigration noted.
1519,non_migrated,Painter born in Kemerovo RF; studied in Kazakhstan then worked at Crimean art combine with no emigration from Ukraine.
1521,non_migrated,Artist born in Kyiv; career in Kyiv art institutions with no emigration noted.
1522,non_migrated,Graphic artist born in Kyiv; career in Kyiv art institutions with no emigration noted.
1523,non_migrated,Fashion artist born in Kyiv; participated in international fashion competitions but career remains in Ukraine with no permanent emigration.
