id,migration_status,migration_reasoning
4367,internal_transfer,Studied in Suzdal (RF, 1990) and Moscow Academy of Print (1997); career training in Russia within Soviet/FSU sphere.
4372,non_migrated,Studied at Kyiv University; career and literary activity entirely in Ukrainian SSR/Ukraine.
4373,non_migrated,Studied Kharkiv Institute of Arts (1985); performed as soloist in Ukrainian institutions.
4374,non_migrated,Studied in Sverdlovsk PTU (Ukrainian Luhansk region) and Moscow correspondence school; worked as sculptor in Ukraine.
4376,non_migrated,Born in Leningrad oblast RF; studied Kyiv Conservatory (1978) and career as violinist in Ukraine; Honored Artist of Ukraine.
4377,non_migrated,Born in Sukhumi Georgia; studied Leningrad higher art school (1988); worked as theater artist in Ukraine.
4382,non_migrated,Studied Kyiv Art Institute (1958); worked at Donetsk art-production combine throughout career in Ukraine.
4385,non_migrated,Studied Lutsk music college and Volyn pedagogical university; career as singer and teacher in Volyn oblast Ukraine.
4388,non_migrated,Studied Ternopil Pedagogical Institute (1970); literary activity in Ukraine.
4389,non_migrated,Studied Donetsk Music-Pedagogical Institute (1989); worked in Donetsk Opera Theatre.
4390,non_migrated,Born Luhansk; candidate of philological sciences (2009); literary activity in Ukraine.
4392,non_migrated,Studied Kyiv Institute of Theater Arts (1960); career as actor in Ukrainian theaters.
4393,non_migrated,Son of P. Honchar and N. Matvienko; studied Ukrainian Academy of Arts Kyiv (1997); worked in Ukraine as artist.
4397,non_migrated,Studied Kyiv University (1951); worked in Ukrainian publishing and academic institutions from 1957 onward.
4399,non_migrated,Studied Kyiv Art Institute; worked as monumental artist and museologist in Ukraine throughout career.
4400,non_migrated,Born Yakutsk RF; studied Kyiv Institute of Theater Arts (1986); worked at Chernihiv Ukrainian Theater in Ukraine.
4405,non_migrated,Studied Kyiv Conservatory (1983); worked as music editor and computer specialist in Ukrainian publishing.
4406,non_migrated,Studied Kyiv Conservatory (1966); taught at Chernivtsi Music College and Chernivtsi institutions in Ukraine.
4407,non_migrated,Studied Ukrainian Academy of Arts (1996); taught at Dnipro Art College and worked as artist in Ukraine.
4408,non_migrated,Studied in Kherson art studio and other Ukrainian institutions; career as graphic and painter in Kherson region.
4409,non_migrated,Studied Ukrainian Polygraphic Institute in Lviv (1972); worked in Ukrainian publishing and artistic organizations.
4412,non_migrated,Studied Kyiv Art Institute (1989); worked as sculptor in Kyiv institutions.
4413,non_migrated,Studied Kharkiv Institute of Arts (1991); worked as choral conductor in Ukrainian institutions.
4414,non_migrated,Born Tomsk RF; studied Ural Conservatory; worked as soloist in Perm and then Ukrainian opera companies — bio mentions Perm then Ukraine; settled in Ukraine.
4417,non_migrated,Studied Kyiv Art Institute; State Prize of Ukraine (1983); worked as painter and graphic artist in Ukraine throughout career.
4418,non_migrated,Studied Ukrainian Academy of Arts (1995); worked at Dnipro Art College and as artist in Ukraine.
4419,non_migrated,Studied Kyiv Art Institute (1986); worked as painter and graphic artist in Ukraine.
4420,non_migrated,Studied Odesa Art College (1978); career as painter in Ukraine.
4421,non_migrated,Studied Dnipro Art College (1985) and Kirovohrad Pedagogical University (2002); worked in Ukrainian artistic organizations.
4422,non_migrated,Studied Kyiv Art Institute (1990); worked as painter in Ukraine.
4424,non_migrated,Studied Ukrainian Polygraphic Institute in Lviv (1984); worked as painter in Ukraine.
4425,non_migrated,Born Zaporizhzhia; studied Yaroslavl Theater College RF (1977) and Zaporizhzhia University (2004); career as actor in Ukraine.
4427,internal_transfer,Born Sumy oblast; worked as sculptor attached to Soviet military group in Germany (1965–70; 1975–80); voluntary career posting within Soviet sphere.
4428,non_migrated,Born Mohyliv-Podilsky; studied Kyiv Music Academy (1941-42); worked in Ukrainian theaters throughout career.
4430,non_migrated,Born in Oryol oblast RF; studied Lit. Institute Moscow (1978); worked at Horlivka coking plant and in Ukrainian literary circles.
