id,migration_status,migration_reasoning
11936,non_migrated,Worked in Kyiv throughout career at various institutes; no indication of emigration or forced displacement.
11937,non_migrated,Born in Kyiv; worked in Ukraine as a graphic artist with no indication of emigration.
11945,non_migrated,Born in Poltava region; worked as writer and journalist in Ukraine with no indication of emigration.
11951,non_migrated,Born in Kropyvnytskyi; studied and worked in Ukraine as a graphic artist with no indication of emigration.
11953,non_migrated,Worked 1961–2003 at Veselka publishing house in Kyiv; entire career in Ukraine with no indication of emigration.
11954,non_migrated,Born and educated in Kyiv; worked as a translator in Ukraine with no indication of emigration.
11955,non_migrated,Born in Zboriv; studied and performed in Ukraine (Lviv) with no indication of emigration.
11956,non_migrated,Born and educated in Ternopil region; worked in Ukraine with no indication of emigration.
11958,non_migrated,Born in Zakarpattia; studied and worked in Ukraine as a graphic artist with no indication of emigration.
11959,non_migrated,Born in Uzhhorod; studied and worked in Ukraine as a painter with no indication of emigration.
11960,non_migrated,Born in Kirovohrad region; worked as a writer and journalist in Ukraine with no indication of emigration.
11961,non_migrated,Born in Kuibyshev (Russia); studied at Kyiv Art Institute and based career in Ukraine with no indication of emigration.
11963,non_migrated,Born in Berdyansk; worked as a writer and dramatist in Ukraine with no indication of emigration.
11965,non_migrated,Born in Kremenchuk; studied in Kharkiv and worked as a graphic artist in Ukraine with no indication of emigration.
11966,non_migrated,Born in Kamianske; worked as an actor in Ukrainian theatres (1981–2008) with no indication of emigration.
11968,non_migrated,Born in Ivano-Frankivsk region; studied in Russia (Ural) but career based in Ukraine as an art historian with no indication of emigration.
11969,non_migrated,Born in Kirovohrad region; studied and worked in Ukraine as a painter with no indication of emigration.
11970,non_migrated,Born in Taganrog (Russia); studied at Kyiv Art Institute and built career in Ukraine with no indication of emigration.
11971,non_migrated,Born in Kyiv; studied and worked in Ukraine as a graphic artist with no indication of emigration.
11972,non_migrated,Born in Donetsk; studied in Leningrad and worked in Ukraine as a painter with no indication of emigration.
11973,non_migrated,Born in Taganrog (Russia); studied at Kyiv Art Institute and worked in Ukraine as a sculptor with no indication of emigration.
11974,non_migrated,Born in Kyiv; studied and worked in Ukraine as a graphic artist with no indication of emigration.
11975,non_migrated,Born in Makiivka; studied in Russia (Ivanovo) and worked in Ukraine as a graphic artist; Russian art education during Soviet era is internal transfer context but career based in Ukraine.
11977,non_migrated,Born in Rivne region; studied at Kyiv Art Institute and worked in Ukraine as a painter with no indication of emigration.
11979,non_migrated,Born in Zhytomyr region; worked as a ballet master and teacher in Ukraine with no indication of emigration.
11980,non_migrated,Born in Berlin; studied in Moscow but worked in Kyiv as a painter from 1984; career based in Ukraine with no indication of emigration.
11981,non_migrated,Born in Zaporizhzhia; studied in Odesa and worked as a singer in Zaporizhzhia throughout career with no indication of emigration.
11987,internal_transfer,Born in Odesa; studied in Leningrad and became member of СХ РФ (1978); career appears to have been primarily in Russia rather than Ukraine.
11992,non_migrated,Born in Dnipropetrovsk region; worked in Ukraine as a painter with no indication of emigration.
11993,non_migrated,Born in Lviv; studied and worked in Ukraine as a decorative arts artist with no indication of emigration.
