id,migration_status,migration_reasoning
8917,non_migrated,Born in Russia but worked in Ukrainian SSR (Kyiv) as art historian and member of Union of Artists of Ukraine.
8919,non_migrated,Born in Saratov Russia; completed conservatory there but career based in Ukraine as singer.
8920,non_migrated,Born and worked entirely within Ukrainian SSR as graphic artist.
8921,non_migrated,Born in Ukraine; career and creative work stayed within Ukrainian SSR.
8927,non_migrated,Born in Lviv; career as cellist and professor entirely within Ukraine.
8929,non_migrated,Born in Lviv; career as conductor and teacher within Ukraine.
8934,non_migrated,Born in Russia but worked in Ukraine as graphic artist; no evidence of emigration.
8935,non_migrated,Born in Kyiv; career as decorative artist within Ukraine.
8939,internal_transfer,Born in Rivne Ukraine; studied in Leningrad and became member of Union of Artists of Russia (СХ РФ) indicating long-term career in Russia.
8943,non_migrated,Born in Kharkiv; career as graphic artist within Ukraine.
8944,non_migrated,Born in Kherson; career as singer within Ukraine.
8946,non_migrated,Born in Lviv; career as painter within Ukraine.
8947,non_migrated,Born in Kyiv; career as graphic artist and illustrator within Ukraine.
8948,non_migrated,Born in Ukraine; career as actor and director within Ukrainian theatres.
8951,non_migrated,Born in Vinnytsia region; worked as decorative artist within Ukraine.
8952,non_migrated,Born in Russian SFSR; career as ballet master in Ukraine (Народний артист України).
8953,non_migrated,Born in Lviv; career as choreographer and Народний артист України based in Ukraine.
8959,non_migrated,Born in Rivne region; career as writer and translator within Ukraine.
8960,non_migrated,Born in Lviv; career as painter within Ukraine.
8966,non_migrated,Born in Poltava region; career as singer and teacher within Ukraine.
8969,non_migrated,Born in Uzbekistan; career as soprano and professor in Kyiv.
8973,non_migrated,Born in Kyiv; career as musicologist and professor within Ukraine.
8975,non_migrated,Born in Zakarpattia; career as painter within Ukraine.
8979,migrated,Born in Sudbury Canada; studied in Toronto and performs internationally — diaspora Ukrainian soprano based in Canada/North America.
8983,non_migrated,Born in Sumy region; career as actor within Ukraine (Kyiv theatre).
8984,non_migrated,Born in Kyiv region; career as translator working in Kyiv.
8987,non_migrated,Born in Poltava region; career as art historian and cultural figure within Ukraine.
8988,non_migrated,Born in Vinnytsia region; career as tenor soloist in Kyiv through 2012.
8989,non_migrated,Born in Kirovohrad; career as painter within Ukraine; studied in Ivanovo Russia but based in Ukraine.
8990,non_migrated,Born in Kyiv; career as literary scholar and professor at Kyiv University.
8991,non_migrated,Born in Cherkasy region; career as writer and journalist in Kyiv.
8992,non_migrated,Born in Bucha Kyiv region; career as poet within Ukraine.
8993,non_migrated,Born in Kostanay Kazakhstan; career as theatre director and scholar in Ukraine.
9001,internal_transfer,Born in Odesa; studied in Moscow (GITIS) and won Moscow competition (1992); career appears Russia-linked.
9003,non_migrated,Born in Luhansk region; career as painter within Ukraine.
9005,non_migrated,Born in Kyiv; career as architect within Ukraine.
9006,non_migrated,Born in Cherkasy region; career as ceramic artist within Ukraine.
9007,migrated,Born in Chernivtsi; based career as soprano in Belarusian SSR then won Gran Prix in Italy (1985); Заслужений артист Білоруської РСР suggests substantial time in Belarus — classified internal_transfer to Belarus then possible further migration; bio shows Gran Prix Italy 1985 but unclear if settled abroad — classifying internal_transfer due to Belarusian SSR title.
9009,non_migrated,Born in Rostov-on-Don Russia; moved to Odesa in 1984 and career based there.
9014,non_migrated,Born in Volyn region; career as literary scholar at university in Ukraine.
9017,non_migrated,Born in Kharkiv; career as painter within Ukraine.
9019,non_migrated,Born in Lviv region; career as soprano and teacher within Ukraine.
9025,non_migrated,Born in Kherson region; career as sculptor within Ukraine.
9026,migrated,Born in Kursk region Russia; member of НСХУ and also Союз художників Москви (2010); bio indicates sustained presence in Moscow art world suggesting internal_transfer to Russia.
9027,internal_transfer,Born in Sevastopol; member of Союз художників Москви (1999) indicating long-term career in Russia.
9028,non_migrated,Born in Lviv region; career as actor within Ukraine (Народний артист України).
9034,non_migrated,Born in Mariupol; career as monumental artist within Ukraine.
9042,non_migrated,Born in Ternopil region; career as soprano within Ukraine.
9044,non_migrated,Born in Lviv; career as sculptor within Ukraine.
9046,non_migrated,Born in Khmelnytskyi; career as literary scholar and member of НТШ (2025) based in Ukraine (Lviv).
9049,non_migrated,Born in Mordovia Russia; career as painter based in Kharkiv Ukraine.
9050,non_migrated,Born in Homel Belarus; career as photo artist in Ukraine.
9052,non_migrated,Born in Kyiv; career as actor within Ukraine.
9058,non_migrated,Born in Luhansk; career as choir director within Ukraine.
9060,non_migrated,Born in Rivne region; career as soprano within Ukraine (Народний артист України 2011).
9061,non_migrated,Born in Volyn region; career as baritone within Ukraine until 2009.
9064,non_migrated,Born in Volyn region; career as musicologist within Ukraine.
9065,non_migrated,Born in Donetsk; career as graphic artist within Ukraine.
9067,non_migrated,Born in Odesa; career as graphic artist within Ukraine.
9070,non_migrated,Born in Khmelnytskyi region; career as soprano within Ukraine.
9074,migrated,Born in Zaporizhzhia; won international competitions in Germany (1990) and Italy (1991) and Spain; bio indicates international performing career though base unclear — insufficient info for definitive emigration.
9075,non_migrated,Born in Donetsk; career as composer in Kyiv (member НСКУ 2011).
9076,migrated,Born in Uzhhorod; member of American Art Coalition and Ukrainian Society of Artists "Dolya" — strong diaspora indicators suggesting emigration to USA.
9077,non_migrated,Born in Lviv; career as violinist in Ukraine (Заслужений артист України 2019).
9078,non_migrated,Born in Kharkiv region; career as graphic artist within Ukraine.
9079,non_migrated,Born 1858; architect who worked in Tavriya governorate within Russian Empire — historical figure predating Soviet era.
9081,non_migrated,Born in Kyiv; career as painter within Ukraine.
9082,non_migrated,Born in Kyiv; career as monumental artist within Ukraine.
9085,non_migrated,Born in Chernihiv; career as prose writer within Ukraine.
9089,internal_transfer,Born in Dnipropetrovsk; studied at Leningrad Conservatory branch in Petrozavodsk Russia and career as pianist/composer suggests sustained work in Russia.
9090,non_migrated,Born in Sverdlovsk region Russia; moved to Khmelnytskyi in 1971 and career as poet within Ukraine.
9098,non_migrated,Born in Tambov region Russia; career as actor and director within Ukraine.
9099,non_migrated,Born in Kharkiv; career as painter within Ukraine.
9100,non_migrated,Born in Volgograd region Russia; career as graphic and painter within Ukraine.
9102,non_migrated,Born in Chelyabinsk region Russia; career as prose writer based in Donetsk Ukraine.
9107,non_migrated,Born in Khmelnytska region; career as painter within Ukraine (Народний художник України 2024).
9109,non_migrated,Born in Zhytomyr region; career as singer within Ukraine.
9112,non_migrated,Born in Zaporizhzhia; career as painter within Ukraine.
9114,non_migrated,Born near Kyiv; career as soprano within Ukraine (Заслужена артистка України 2024).
9117,non_migrated,Born in Rostov region Russia; studied in Leningrad; career as painter within Ukraine (Заслужений художник України 2007).
9118,non_migrated,Born in Vinnytsia region; studied in Leningrad; career as choreographer within Ukraine.
9119,non_migrated,Born in Chernihiv; career as prose writer within Ukraine.
9121,non_migrated,Born in Kyiv; studied briefly in Munich (1993–94) but career as sculptor based in Ukraine.
9122,non_migrated,Born in Nizhyn; career as writer within Ukraine.
9125,non_migrated,Born in Donetsk region; career as actor within Ukrainian theatres.
9127,non_migrated,Born in Kyiv; career as art historian within Ukraine.
9130,non_migrated,Born in Dnipropetrovsk; career as theatre artist within Ukraine.
9132,non_migrated,Born in Kyiv region; career as graphic artist within Ukraine.
9133,non_migrated,Born in Kirovohrad region; career as graphic artist within Ukraine.
9134,non_migrated,Born in Kyiv; career as graphic and painter within Ukraine.
9135,non_migrated,Born in Donetsk region; career as painter within Ukraine.
9141,non_migrated,Born in Kirovohrad region; career as writer and journalist within Ukraine.
9147,non_migrated,Born in Primorsky Krai Russia; career as painter based in Kyiv Ukraine.
9149,non_migrated,Born in Kyiv region; career as writer and translator within Ukraine.
9151,non_migrated,Born in Cherkasy region; career as literary scholar and folklorist within Ukraine.
9155,non_migrated,Born in Kyiv; career as director within Ukraine.
9157,internal_transfer,Born in Kharkiv; member of Союз композиторів РФ (1975) and Заслужений діяч мистецтв РФ (2002) indicating long-term career based in Russia.
9159,non_migrated,Born in Horlivka Donetsk region; career as sculptor within Ukraine.
9161,migrated,Born in Kyiv; member of НСХУ and also Royal Society of Artists of South Australia (2011) — clear evidence of emigration to Australia.
9163,non_migrated,Born in Kharkiv; career as graphic artist and designer within Ukraine.
9169,non_migrated,Born in Kharkiv; career as painter within Ukraine.
9174,non_migrated,Born in Lutsk; career as painter within Ukraine.
9175,non_migrated,Born in Murmansk Russia; career as painter based in Lutsk Ukraine.
9177,non_migrated,Born in Bryansk region Russia; career as singer and soloist of Kyiv Philharmonic within Ukraine.
9182,non_migrated,Born in Zaporizhzhia region; career as bass singer within Ukraine.
9184,non_migrated,Born in Poltava; career as musicologist and pianist within Ukraine.
9185,non_migrated,Born in Kherson region; career as graphic and painter within Ukraine.
9186,non_migrated,Born in Kyiv; career as painter within Ukraine.
9187,non_migrated,Born in Kyiv; career as painter within Ukraine.
9189,non_migrated,Born in Kyiv; career as literary scholar and folklorist at Kyiv University.
9190,non_migrated,Born in Zaporizhzhia; career as prose writer within Ukraine.
9194,non_migrated,Born in Simferopol; career as architect within Ukraine (Crimea).
9198,non_migrated,Born in Kyiv; career as choral conductor and music educator within Ukraine.
9201,non_migrated,Born in Zakarpattia; career as choral conductor and scholar within Ukraine.
9205,non_migrated,Born in Kyiv; career as musicologist and professor within Ukraine.
9211,non_migrated,Born in Zhytomyr; career as musicologist within Ukraine.
9212,non_migrated,Born in Lviv region; career as decorative textile artist within Ukraine.
9214,non_migrated,Born in Mukachevo; career as painter and lecturer within Ukraine (member of Hungarian Academy of Sciences noted as scholarly honour).
9217,non_migrated,Born in Uzhhorod; career as painter within Ukraine.
9218,non_migrated,Born in Altai region Russia; career as sculptor within Ukraine.
9219,non_migrated,Born in Mykolaiv; career as painter within Ukraine.
9221,migrated,Born in Poland (Silesia); identified as Lemko; career as director and cultural figure in Poland (Заслужений діяч культури Польщі 1997) — ethnic Ukrainian living and working in Poland.
9222,non_migrated,Born in Truskavets Lviv region; career as painter within Ukraine.
9224,non_migrated,Born in Voronezh region Russia; career as painter within Ukraine (Lviv).
9225,migrated,Born in Slovakia; career as Ukrainian singer and teacher in Slovakia — ethnic Ukrainian based in Slovakia throughout career.
9226,non_migrated,Born in Voronezh region Russia; career as painter within Ukraine (Lviv).
9227,non_migrated,Born in Lviv; career as sculptor within Ukraine.
9230,non_migrated,Born in Donetsk region; career as literary scholar and professor at Donetsk University.
9234,migrated,Born in Kyiv; works in Poland from 1980 (Wyższa Szkoła Pedagogiczna and then other Polish institutions) — clear long-term emigration to Poland.
9235,non_migrated,Born in Ivano-Frankivsk region; career as sculptor within Ukraine.
9238,non_migrated,Born in Khmelnytska region; career as decorative artist within Ukraine.
9240,non_migrated,Born in Lviv; career as sculptor within Ukraine.
9246,non_migrated,Born in Odesa; career as graphic and painter within Ukraine.
9247,migrated,Born in Ternopil; studied in Vienna and performed in Vienna (1925–26) then Odesa — spent substantial time in Vienna suggesting Western emigration in interwar period.
9253,non_migrated,Born in Khmelnytska region; career as painter within Ukraine.
9254,non_migrated,Born in Kyiv region; career as prose writer in Kyiv.
9255,non_migrated,Born in Kyiv; career as art historian and restorer within Ukraine.
9256,migrated,Born in Romania (Maramures region); career as Ukrainian poet and civic figure in Romania — ethnic Ukrainian living and working in Romania.
9258,non_migrated,Born in Kremenchuk Poltava region; career as composer and conductor within Ukraine.
9260,non_migrated,Born in Volyn region; career as poet and editor within Ukraine.
9261,non_migrated,Born in Kyiv region; career as musicologist within Ukraine.
9265,non_migrated,Born in Czechoslovakia (now Czech Republic); career as sculptor within Ukraine (Zakarpattia; Заслужений художник України).
9267,non_migrated,Born in Zakarpattia; career as graphic artist within Ukraine.
9268,non_migrated,Born in Kyiv; studied in Leningrad (military) and Kyiv; career as poet and civic figure within Ukraine.
9270,non_migrated,Born in Sumy region; career as architect within Ukraine.
9271,non_migrated,Born in Murmansk region Russia; career as monumental artist within Ukraine (Zakarpatia; Заслужений художник України).
9277,non_migrated,Born in Khmelnytska region; career as singer within Ukraine.
9278,non_migrated,Born in Lviv; career as monumental artist within Ukraine.
9279,non_migrated,Born in Poltava; career as composer and teacher within Ukraine (Kyiv).
9280,non_migrated,Born in Arkhangelsk Russia; career as literary scholar at Kyiv University from 1960.
9282,non_migrated,Born in Cherkasy region; career as cultural worker and conductor within Ukraine.
9285,non_migrated,Born in Odesa; career as painter within Ukraine.
9286,non_migrated,Born in Lviv region; career as choral conductor and Народний артист України (2008) within Ukraine.
9287,non_migrated,Born in Chernivtsi region; career as pop singer within Ukraine.
9289,non_migrated,Born in Chernihiv region; career as poet within Ukraine.
9290,non_migrated,Born in Luhansk; career as sculptor within Ukraine.
9293,non_migrated,Born in Zaporizhzhia region; career as painter within Ukraine from 1992.
9294,non_migrated,Born in Poltava region; career as painter within Ukraine.
9295,non_migrated,Born in Poltava region; career as painter and graphic artist within Ukraine.
9296,non_migrated,Born in Poltava region; career as monumental artist within Ukraine.
9297,non_migrated,Born in Simferopol; career as painter within Ukraine.
9298,non_migrated,Born in Poltava; career as painter and restorer within Ukraine.
9303,non_migrated,Born in Donetsk region; career as painter and graphic artist within Ukraine.
9305,non_migrated,Born in Amur region Russia; career as textile artist within Ukraine (member НСХУ 1964).
9306,non_migrated,Born in Orenburg Russia; career as painter within Ukraine (Luhansk/Kharkiv).
9307,non_migrated,Born in Ryazan region Russia; career as painter in Ukraine (Crimea/Feodosia).
9309,non_migrated,Born in Kyiv; career as graphic artist within Ukraine.
9311,non_migrated,Born in Dnipropetrovsk; career as painter within Ukraine.
9315,non_migrated,Born in Odesa region; career as textile artist within Ukraine.
9316,non_migrated,Born in Kyiv; career as art historian within Ukraine.
9318,non_migrated,Born in Chernihiv; career as painter within Ukraine.
9319,non_migrated,Born in Kyiv; career as literary scholar and professor in Ukraine.
9321,non_migrated,Born in Sevastopol; career as writer within Ukraine.
