id,name,birth_year,birth_city,profession,bio_text
11936,Малакова Ірина Магомедівна,1936.0,Київ,архітектор-ре­ставратор,"(30. 04. 1936, Київ) – архітектор-ре­ставратор. Дружина Д. Малакова. Член НСАУ (1981). Закін. Київ. інж.-буд. інститут (1962). Працювала 1956–60 в інституті «Діпромісто»; 1960–67 – у Зонал. НДІ експеримент...."
11937,Малакова Олена Георгіївна,1960.0,Київ,графік,"(12. 05. 1960, Київ) – графік. Дочка Георгія, онука Василя Малакових. Член НСХУ (1992). Закін. Київський художній інститут (1984; викл. Т. Лящук, В. Че­баник, А. Чебикін). Відтоді працює у..."
11945,Малахута Микола  Данилович,1939.0,с. Рашівка Гадяц. р-ну Полтав. обл.,письменник,"(23. 02. 1939, с. Рашівка Гадяц. р-ну Полтав. обл.) – письменник, літературознавець, журналіст і видавець. Член НСПУ (1970), НСЖУ (1959). Міжнар. літ.-мист. премія ім. Г. Сковороди (2007), літ. премія ім. М. Гоголя..."
11951,Малежик Юлія Миколаївна,1979.0,"Кіровоград, нині Кропивницький",графік,"(28. 08. 1979, Кіровоград, нині Кропивницький) – графік, живописець, майстриня декоративного розпису на склі. Кандидат педагогічних наук (2014). Член НСМНМУ (2016). Закін. Кіровогр. дит. юнац. художню..."
11953,Малець В’ячеслав Михайлович,1939.0,"с. Тупичів, нині Городнян. р-ну Черніг. обл.",прозаїк,"(23. 09. 1939, с. Тупичів, нині Городнян. р-ну Черніг. обл.) – прозаїк. Батько Г. Малець. Член НСПУ (1969). Закін. Київський університет (1961). Працював 1961–2003 у видавництві «Веселка», ред. г. «Літературна..."
11954,Малець Ганна  В’ячеславівна,1976.0,Київ,перекладачка,"(06. 04. 1976, Київ) – перекладачка. Дочка В. Мальця. Член НСПУ (2004). Премія ім. Г. Сковороди Посольства Франції в Україні (2007). Закін. Київський університет (1998), Нац. авіац. університет (Київ, 2016)...."
11955,Малецька Оксана Миколаївна,1983.0,"м. Зборів, нині Тернопільського р-ну Тернопільської обл.",співачка (сопрано),"(18. 08. 1983, м. Зборів, нині Тернопільського р-ну Тернопільської обл.) — співачка (сопрано). Заслужена артистка України (2020). Закінчила Львівську музичну академію (2007; кл. Л. Кривоцюк). Відтоді..."
11956,Малецька Любов Михайлівна,1983.0,с. Загір’я Зборів. р-ну Терноп. обл.,поетеса,"(12. 10. 1983, с. Загір’я Зборів. р-ну Терноп. обл.) – поетеса. Член НСПУ (2013). Літ. премія ім. С. Будного (2010). Закін. Терноп. пед. університет (2008). Працювала методистом Метод. центру з роботи із сім’єю..."
11958,Малеш Маріанна Петрівна,1959.0,с. Чома Берегів. р-ну Закарп. обл.,графік,"(09. 02. 1959, с. Чома Берегів. р-ну Закарп. обл.) – графік. Дружина О. Малеша. Член НСХУ (2013). Лауреат обл. премії у галузі образотвор. мистецтва ім. Й. Бокшая та А. Ерделі (2018). Закін. Ужгород. училище..."
11959,Малеш Олександр  Юрійович,1957.0,Ужгород,живописець,"(25. 07. 1957, Ужгород) – живописець. Чоловік М. Малеш. Член НСХУ (2013). Закін. Ужгород. училище приклад. мистецтва (1981; викл. Л. Аверкієва, В. Петрецький). У 1980-х рр. працював художником Закарп. драм...."
11960,Малєєв Павло  Терентійович,1943.0,м. Новомиргород Кіровогр. обл.,письменник,"(12. 07. 1943, м. Новомиргород Кіровогр. обл.) – письменник. Член НСПУ (1995), НСЖУ (1967). Закін. Кіровогр. пед. інститут (нині Кропивницький, 1971). Працював журналістом, був ред. міської г. «Ржищів» та рай...."
11961,Малий Леонід Якович,1946.0,"м. Куйбишев, нині Самара, РФ",художник-проектант,"(18. 02. 1946, м. Куйбишев, нині Самара, РФ) – художник-проектант. Член НСХУ (1989). Закін. Київський художній інститут (1980; викл. М. Катернога, Л. Скорик). На творчій роботі. Основні галузі – архіт...."
11963,Малик Галина Миколаївна,1951.0,м. Бердянськ Запоріз. обл.,письменниця,"(12. 08. 1951, м. Бердянськ Запоріз. обл.) – письменниця, драматург, перекладачка. Член НСПУ (1991). Премії ж. «Перець» (1987), ім. О. Ко­пиленка ж. «Барвінок» (1988), ім. Лесі Українки (2003), ім. Ф. По­тушняка (2006,..."
11965,Малик Олексій Володимирович,1959.0,м. Кременчук Полтав. обл.,графік,"(20. 08. 1959, м. Кременчук Полтав. обл.) – графік, живописець, дизайнер. Член НСХУ (1995). Закін. Харків. худож.-пром. інститут (1984; викл. О. Векленко, І. Криворучко). На творчій роботі; 1991–97 –..."
11966,Маликов Юрій Анатолійович,1957.0,"м. Дніпродзержинськ, нині Ка­м’янське Дніпроп. обл.",актор,"(23. 05. 1957, м. Дніпродзержинськ, нині Ка­м’янське Дніпроп. обл.) – актор. Заслужений артист України (2007). Закін. Дніпроп. театр. училище (нині Дніпро, 1981; викл. Н. Пінська). У 1981–2008 – актор..."
11968,Малина Валерій  Васильович,1940.0,"м. Городенка Станіслав., нині Івано-Фр. обл.",мистецтвознавець,"(15. 06. 1940, м. Городенка Станіслав., нині Івано-Фр. обл.) – мистецтвознавець. Доктор мистецтво­знавства (2009). Член НСХУ (1984). Закін. Урал. (нині Єкатеринбург, РФ; 1973) та Київ. (1975) університети...."
11969,Малина В’ячеслав Васильович,1975.0,"с-ще Геологів, нині у складі с. Бірки Олександрів. р-ну Кіровогр. обл.",живописець,"(10. 10. 1975, с-ще Геологів, нині у складі с. Бірки Олександрів. р-ну Кіровогр. обл.) – живописець. Закін. Київський університет будівництва та архітектури (2007). На творчій роботі. Учасник обл.,..."
