id,name,birth_year,birth_city,profession,bio_text
10910,Левич Олександр Якимович,1963.0,Київ,живописець,"(15. 03. 1963, Київ) – живописець, скульп­­тор. Син Я. Левича. Член НСХУ (1990). Закін. Київський художній інститут (1987; викл. Л. Вітковський, В. Гу­рін, В. Забашта, О. Лопухов). На творчій роботі. Основні..."
10920,Левін Роман Олександрович,1930.0,"м. Лубни, нині Полтав. обл.",письменник,"(30. 07. 1930, м. Лубни, нині Полтав. обл.) – письменник. Член НСПУ (1962). Премія ім. Олександра Олеся (1997). Закін. Літ. інститут у Москві (1964). Працював фрезерувальником, майстром на заводах Одеси і..."
10925,Левінзон Гаврило Олександрович,1935.0,Харків,письменник,"(26. 07. 1935, Харків) – письменник. Закін. Львівський університет (1958). Учителював у Львові. Писав російською мовою. Автор зб. оповідань для дітей «Носы марсиан» (1965), «Как я стал силачем» (1966),..."
10934,Левкович Дмитро Олександрович,1979.0,Черкаси,піаніст,"(04. 04. 1979, Черкаси) – піаніст, композитор. Син О. Левковича. Лауреат низки міжнар. конкурсів піаністів у містах Гілтон-Гед-Ай­ленд, Сан-Хосе (2007), Лос-Ан­джелес (усі – 1-а премія), Новий Орлеан (2008),..."
10935,Левкович Олександр Олександрович,1952.0,"с. Ємецьк Архангел. обл., РФ",композитор,"(26. 01. 1952, с. Ємецьк Архангел. обл., РФ) – композитор, піа­ніст, органіст, педагог. Батько Д. Левковича. Зарубіж. чл. НСКУ (1993). Закін. Львів. консервато­рію (1976, кл. фортепіано Л. Крих; 1980, композиції..."
10936,Левляс Тетяна Василівна,1959.0,"м. Макіївка Сталін., нині Донец. обл.",живописець,"(27. 04. 1959, м. Макіївка Сталін., нині Донец. обл.) – живописець. Обл. премія ім. А. Волошина (2011). Член НСХУ (2008). Закін. худож.-графіч. факультет Одес. пед. інституту (1988; викл. В. Єфименко). На творчій..."
10938,Левханян Марієтта  Євгенівна,1938.0,Єреван,художниця декоративно-ужиткового мистец­тва,"(26. 03. 1938, Єреван) – художниця декоративно-ужиткового мистец­тва. Дочка Є. Левханяна, дружина Валерія, мати Євгена Карасів. Член НСХУ (1967). Закін. Львів. інститут прикладного та декоративного..."
10939,Левченко Віктор Леонідович,1958.0,с. Бистрик Кролевец. р-ну Сум. обл.,живописець,"(26. 03. 1958, с. Бистрик Кролевец. р-ну Сум. обл.) – живописець. Заслужений художник України (2017). Член НСХУ (2008). Закін. Укр. АМ (Київ, 1995; викл. В. Виродова-Готьє). Від 1996 – викладач худож. студії при..."
10940,Левченко Володимир Михайлович,1941.0,Київ,живописець,"(27. 08. 1941, Київ) – живописець. 2-а премія Виставки сучас. мистецтва (Київ, 2010), 1-а премія Виставки сучас. мистецтва (Берлін, 2011). Член НСХУ (1993). Закін. Ленінгр. вище худож.-пром. училище (нині..."
10942,Левченко Галина  Дмитрівна,1978.0,смт Полянка Баранів. р-ну Житомир. обл.,літературознавець,"(21. 07. 1978, смт Полянка Баранів. р-ну Житомир. обл.) – літературознавець, літературний критик. Доктор філологічних наук (2015). Закін. Житомир. університет (2000), де й працює від 2004: від 2011 – доцент..."
10945,Левченко Кіра Леонідівна,1969.0,Київ,живописець,"(12. 09. 1969, Київ) – живописець. Член НСХУ (2000). Закін. Нац. академію обра­зотвор. мистецтва і архітектури (Київ, 2000; викл. М. Гуйда, В. Шаталін). На творчій роботі. Учасниця всеукр. та зарубіж...."
10948,Левченко Олександр Миколайович,1960.0,с. Антонівка Воло­димирец. р-ну Рівнен. обл.,письменник,"(08. 12. 1960, с. Антонівка Воло­димирец. р-ну Рівнен. обл.) – письменник, фахівець у галузі геоінформаційних технологій. Кандидат технічних наук (2004). Член НСПУ (2011). Закін. Львівський університет..."
10954,Левченко Юрій Олександрович,1956.0,м. Коростишів Житомир. обл.,живописець,"(18. 05. 1956, м. Коростишів Житомир. обл.) – живописець, художник-монументаліст. Член НСХУ (1988). Закін. Київський художній інститут (1980; викл. М. Стороженко, В. Чеканюк). На творчій роботі. Учасник..."
